SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE,ORDER_DATE,SHIP_DATE,PROMISED_DATE,DELIVERY_DATE
SO0018709,CUST0037,PRD0070,WH04,SM2,94,91,87.78,39887.12,,2025/09/17,2025-10-19,18-Oct-2025
SO0018710,CUST0198,PRD0037,WH04,SM2,283,283,188.8,193045.62,2025-09-17,2025-09-20,2025-10-22,2025-10-24
SO0018711,CUST0086,PRD0049,WH05,SM3,127,127,245.24,53493.67,07/02/2025,04-Jul-2025,2025/07/13,10-Jul-2025
SO0018712,CUST0017,PRD0008,WH04,SM1,200,183,$728.36,100646.34,2024-04-18,2024-04-19,2024/04/24,2024-04-23
SO0018713,CUST0074,PRD0030,WH06,SM1,181,181,821.64,15752.43,2025-02-25,2025/02/27,2025/03/04,02-Mar-2025
SO0018714,CUST0087,PRD0033,WH06,SM3,51,51,63.87,"$22,243.14",2025-04-12,2025-04-13,04/22/2025,2025-04-27
SO0018715,CUST0162,PRD0039,WH03,SM2,143,143,105.17,53790.88,11/16/2024,2024-11-19,21-Dec-2024,2024-12-18
SO0018716,CUST0100,PRD0060,WH01,SM2,249,249,217.35,"$125,799.78",2024-05-16,2024-05-17,18-Jun-2024,2024-06-22
SO0018717,CUST0020,PRD0055,WH04,SM1,30,30,128.39,11887.8,04-Jan-2025,2025-01-07,2025-01-12,2025-01-11
SO0018718,CUST0066,PRD0019,WH01,SM4,243,243,259.95,133479.9,2024/05/09,2024-05-10,24-May-2024,21-May-2024
SO0018719,CUST0087,PRD0012,WH01,SM4,280,280,355.68,"$34,804.00",11/15/2024,11/16/2024,2024-11-30,2024-11-29
SO0018720,CUST0193,PRD0003,WH03,SM4,165,165,146.92,"67,219.35",2024-10-02,2024-10-04,2024-10-18,10/16/2024
SO0018721,CUST0067,PRD0026,WH06,SM1,116,116,537.85,"62,309.40",07/28/2024,2024-07-31,2024-08-05,2024-08-04
SO0018722,CUST0140,PRD0045,WH06,SM4,219,219,272.27,"$78,382.29",2024-05-13,14-May-2024,2024-05-28,2024-05-26
SO0018723,CUST0197,PRD0052,WH06,SM4,237,,236.83,87521.73,2024-12-28,2024-12-30,2025-01-13,2025-01-12
SO0018724,CUST0013,PRD0062,WH01,SM2,129,129,121.05,42510.66,2024-09-12,2024-09-14,2024-10-16,2024/10/14
SO0018725,CUST0047,PRD0016,WH02,SM3,219,219,418.98,70874.97,08-May-2024,2024-05-10,2024-05-19,16-May-2024
SO0018726,CUST0011,PRD0067,WH02,SM4,67,48,40.75,"$6,454.56",2024-12-25,2024-12-28,2025-01-11,2025-01-10
SO0018727,CUST0160,PRD0038,WH02,SM2,16,16,15.96,7272.16,2025-04-09,2025-04-11,2025-05-13,05/10/2025
SO0018728,CUST0006,PRD0051,WH05,SM3,159,159,216.87,18684.09,2024-05-03,2024-05-04,2024-05-13,2024-05-12
SO0018729,CUST0174,PRD0020,WH03,SM4,172,172,141.41,64123.32,29-Apr-2025,2025-05-01,2025-05-15,05/22/2025
SO0018730,CUST0052,PRD0020,WH06,SM1,149,149,587.97,"$55,548.69",2024-10-06,2024-10-09,2024-10-14,2024-10-11
SO0018731,CUST0175,PRD0058,WH02,SM4,67,41,51.86,19349.54,2024-12-24,2024-12-27,2025-01-10,08-Jan-2025
SO0018732,CUST0080,PRD0053,WH06,SM4,137,137,142.48,61470.53,2024-07-07,10-Jul-2024,2024-07-24,2024-07-22
SO0018733,CUST0047,PRD0071,WH03,SM1,184,184,807.35,97177.76,01/11/2024,2024-01-13,2024/01/18,2024-01-16
SO0018734,CUST0010,PRD0051,WH05,SM2,228,228,162.96,26792.28,2024-06-14,06/17/2024,2024-07-19,2024-07-17
SO0018735,CUST0011,PRD0076,WH04,SM3,63,63,114.85,38189.34,2024-10-28,2024/10/29,2024-11-07,
SO0018736,CUST0200,PRD0024,WH05,SM1,297,297,983.48,104802.39,2024-05-01,2024-05-04,2024-05-09,14-May-2024
SO0018737,CUST0093,PRD0006,WH01,SM4,102,102,98.28,30114.48,2025-05-08,2025-05-11,2025-05-25,23-May-2025
SO0018738,CUST0111,PRD0054,WH06,SM3,258,258,424.46,17162.16,2025-10-20,2025-10-22,2025-10-31,2025-10-30
SO0018739,CUST0126,PRD0029,WH02,SM4,108,108,128.89,12344.4,11/01/2024,11/04/2024,2024-11-18,23-Nov-2024
SO0018740,CUST0024,PRD0033,WH06,SM2,254,254,219.25,110779.56,12/17/2024,2024/12/18,2025-01-19,01/17/2025
SO0018741,CUST0125,PRD0010,WH05,SM2,177,177,149.66,12997.11,05-Apr-2025,2025-04-08,2025-05-10,2025-05-07
SO0018742,CUST0008,PRD0050,WH03,SM2,,121,81.54,20772.07,15-Jun-2025,2025-06-18,2025-07-20,2025/07/25
SO0018743,CUST0130,PRD0065,WH05,SM1,228,228,1170.87,100928.76,2024/11/18,11/19/2024,2024-11-24,2024-11-23
SO0018744,CUST0089,PRD0054,WH06,SM2,204,204,179.55,13570.08,2024-03-31,03-Apr-2024,05/05/2024,2024-05-04
SO0018745,CUST0025,PRD0059,WH02,SM2,86,86,$63.16,24981.28,2025-11-18,2025-11-19,21-Dec-2025,2025-12-20
SO0018746,CUST0149,PRD0055,WH02,SM1,156,156,768.77,61816.56,2024/03/11,2024-03-14,2024-03-19,18-Mar-2024
SO0018747,CUST0060,PRD0067,WH02,SM2,288,244,197.77,32810.68,2024-11-08,2024-11-11,2024-12-13,2024-12-12
SO0018748,CUST0110,PRD0061,WH01,SM1,249,249,1235.28,21608.22,24-Mar-2024,03/26/2024,03/31/2024,04/04/2024
SO0018749,CUST0178,PRD0006,WH01,SM4,9,9,,2657.16,2025-06-09,2025-06-12,2025-06-26,2025-06-23
SO0018750,CUST0195,PRD0058,WH01,SM1,119,119,521.92,,2025/02/17,2025/02/20,2025-02-25,24-Feb-2025
SO0018751,CUST0047,PRD0011,WH06,SM4,80,80,86.14,10657.6,2025-03-21,23-Mar-2025,2025/04/06,2025-04-04
SO0018752,CUST0146,PRD0057,WH03,SM3,80,80,141.86,9421.6,2025-08-26,2025/08/29,09/07/2025,2025/09/04
SO0018753,CUST0177,PRD0006,WH01,SM4,212,212,227.96,"62,590.88",2024-06-15,18-Jun-2024,07/02/2024,2024-07-04
SO0018754,CUST0162,PRD0058,WH01,SM2,212,212,181.83,100051.28,,2024-09-26,2024-10-28,01-Nov-2024
SO0018755,CUST0191,PRD0003,WH05,SM4,69,69,$67.00,28109.91,2024-12-13,2024-12-14,2024-12-28,
SO0018756,CUST0177,PRD0007,WH02,SM4,219,219,213.91,7634.34,2024-09-12,09/13/2024,2024/09/27,24-Sep-2024
SO0018757,CUST0178,PRD0075,WH04,SM1,81,81,372.56,25671.33,2024-02-07,2024-02-08,2024-02-13,2024-02-12
SO0018758,CUST0103,PRD0015,WH03,SM4,283,283,234.07,102570.52,09/16/2024,2024-09-19,2024/10/03,2024-10-02
SO0018759,CUST0076,PRD0071,WH04,SM3,23,23,41.73,12147.22,04/23/2025,2025-04-25,2025-05-04,2025-05-01
SO0018760,CUST0113,PRD0053,WH06,SM4,99,99,103.52,44420.31,2025/03/10,2025-03-13,2025/03/27,2025-03-24
SO0018761,CUST0152,PRD0065,WH06,SM3,39,39,,17264.13,2025-01-02,05-Jan-2025,2025-01-14,
SO0018762,CUST0067,PRD0035,WH06,SM3,64,64,77.46,15530.88,2025-06-18,2025-06-20,2025-06-29,2025-06-27
SO0018763,CUST0036,PRD0018,WH02,SM3,147,110,163.39,25767.5,2025-07-14,2025-07-17,2025-07-26,07/29/2025
SO0018764,CUST0105,PRD0009,WH06,SM4,99,99,122.83,22509.63,01/31/2024,02/01/2024,2024-02-15,2024-02-12
SO0018765,CUST0162,PRD0061,WH01,SM3,181,181,266.95,15707.18,06/11/2025,12-Jun-2025,21-Jun-2025,06/19/2025
SO0018766,CUST0034,PRD0070,WH03,SM3,68,64,110.46,"$28,052.48",2024/07/09,10-Jul-2024,2024-07-19,07/17/2024
SO0018767,CUST0085,PRD0034,WH05,SM4,,127,113.81,21313.14,2025-03-23,2025-03-26,2025-04-09,14-Apr-2025
SO0018768,CUST0045,PRD0080,WH01,SM3,,35,52.05,"$17,744.65",2024-02-27,2024-02-28,2024-03-08,2024-03-05
SO0018769,CUST0155,PRD0076,WH03,SM1,,129,571.11,,2025-07-13,2025-07-14,2025-07-19,2025-07-16
SO0018770,CUST0060,PRD0003,WH05,SM4,280,255,250.96,103884.45,11/18/2025,2025/11/21,2025/12/05,2025-12-02
SO0018771,CUST0116,PRD0057,WH03,SM4,7,7,7.17,824.39,2024/07/04,2024/07/05,07/19/2024,2024-07-17
SO0018772,CUST0030,PRD0064,WH01,SM1,213,213,$834.91,19681.2,2025-06-14,2025-06-16,2025-06-21,2025-06-18
SO0018773,CUST0032,PRD0046,WH03,SM1,296,296,1324.67,42786.8,2024-12-12,2024-12-14,19-Dec-2024,2024-12-16
SO0018774,CUST0166,PRD0027,WH02,SM3,117,98,155.72,52298.68,2024-09-01,2024-09-04,09/13/2024,2024-09-17
SO0018775,CUST0009,PRD0073,WH02,SM1,231,231,817.33,105740.25,2024-08-14,2024-08-16,2024-08-21,2024-08-25
SO0018776,CUST0169,PRD0077,WH04,SM4,13,13,11.52,1901.12,2024-12-31,2025-01-01,2025-01-15,13-Jan-2025
SO0018777,CUST0062,PRD0034,WH03,SM2,114,114,$91.80,"$19,131.48",10/16/2024,18-Oct-2024,11/19/2024,2024-11-17
SO0018778,CUST0051,PRD0013,WH06,SM3,130,130,167.19,29112.2,2025-11-04,2025-11-06,2025-11-15,2025-11-14
SO0018779,CUST0076,PRD0065,WH05,SM1,288,288,972.55,127488.96,2024/01/13,2024-01-15,,2024-01-17
SO0018780,CUST0138,PRD0015,WH05,SM4,233,233,207.96,84448.52,2025/05/07,2025-05-08,2025-05-22,2025/05/20
SO0018781,CUST0145,PRD0031,WH01,SM4,240,240,299.36,22809.6,2024/06/01,2024-06-04,06/18/2024,2024-06-15
SO0018782,CUST0078,PRD0043,WH04,SM2,260,260,253.84,182252.2,2024-08-07,,2024-09-11,09/10/2024
SO0018783,CUST0114,PRD0029,WH06,SM2,166,166,122.88,18973.8,2024-11-23,2024-11-26,2024-12-28,25-Dec-2024
SO0018784,CUST0012,PRD0074,WH01,SM3,192,192,348.4,22245.12,2024-12-30,2025-01-01,2025-01-10,07-Jan-2025
SO0018785,CUST0087,PRD0016,WH02,SM2,156,156,$160.19,50486.28,11/18/2025,11/20/2025,2025-12-22,2025-12-27
SO0018786,CUST0003,PRD0036,WH06,SM2,218,218,216.27,10298.32,2025-02-23,,2025-03-28,2025-03-25
SO0018787,CUST0093,PRD0020,WH01,SM2,182,182,,67851.42,26-Oct-2024,27-Oct-2024,2024-11-28,25-Nov-2024
SO0018788,CUST0112,PRD0032,WH02,SM1,71,71,328.61,16597.67,2024-09-01,2024-09-02,2024/09/07,05-Sep-2024
SO0018789,CUST0099,PRD0012,WH04,SM4,99,99,87.95,12305.7,2024-10-18,20-Oct-2024,2024-11-03,2024-10-31
SO0018790,CUST0041,PRD0003,WH03,SM3,29,29,39.16,11814.31,2024-11-10,2024-11-12,21-Nov-2024,2024-11-18
SO0018791,CUST0103,PRD0071,WH04,SM1,167,167,733.62,"88,199.38",2024-04-01,2024/04/04,2024-04-09,2024-04-08
SO0018792,CUST0085,PRD0024,WH05,SM1,85,,$418.88,28582.47,08-Aug-2024,2024-08-10,2024/08/15,2024-08-14
SO0018793,CUST0171,PRD0057,WH03,SM4,208,208,260.06,24496.16,2024-03-08,2024/03/11,2024-03-25,2024/03/22
SO0018794,CUST0196,PRD0042,WH01,SM2,294,254,$231.13,51076.86,2025-04-05,04/06/2025,2025-05-08,2025-05-05
SO0018795,CUST0195,PRD0072,WH02,SM4,63,55,59.0,6201.25,2024-11-15,2024-11-18,2024-12-02,2024-12-04
SO0018796,CUST0128,PRD0079,WH03,SM4,72,72,89.41,14518.08,2024-06-24,2024-06-26,2024-07-10,2024-07-09
SO0018797,CUST0166,PRD0057,WH04,SM2,6,6,4.75,706.62,12/04/2024,2024-12-06,2025-01-07,2025-01-06
SO0018798,CUST0026,PRD0012,WH01,SM1,203,203,777.16,"25,232.90",12/20/2024,2024-12-23,28-Dec-2024,2024/12/25
SO0018799,CUST0089,PRD0016,WH06,SM1,33,33,131.81,10679.79,2024-12-12,2024-12-15,2024-12-20,2024-12-17
SO0018800,CUST0170,PRD0023,WH04,SM4,44,44,35.77,3787.08,02/01/2024,2024-02-02,02/16/2024,2024-02-15
SO0018801,CUST0108,PRD0025,WH05,SM3,290,290,488.32,72737.8,2025-07-23,07/25/2025,2025-08-03,2025-08-02
SO0018802,CUST0150,PRD0018,WH02,SM1,178,143,705.06,33497.75,02/25/2025,2025-02-27,2025-03-04,2025-03-02
SO0018803,CUST0137,PRD0067,WH02,SM4,204,,116.58,13984.88,2024-05-04,2024-05-07,21-May-2024,2024/05/20
SO0018804,CUST0103,PRD0056,WH06,SM3,276,276,428.33,45901.56,2025-05-14,2025-05-16,05/25/2025,05/24/2025
SO0018805,CUST0123,PRD0039,WH06,SM1,31,31,136.67,"$11,660.96",02-Jul-2024,2024/07/05,2024-07-10,2024-07-07
SO0018806,CUST0131,PRD0016,WH06,SM2,207,207,138.91,66991.41,07/25/2025,2025-07-27,2025-08-28,2025-08-25
SO0018807,CUST0101,PRD0032,WH02,SM1,,105,413.31,"$24,545.85",03-Jan-2024,2024-01-04,2024-01-09,2024-01-06
SO0018808,CUST0073,PRD0030,WH02,SM4,93,93,96.26,8093.79,2024-08-25,2024-08-28,2024-09-11,2024-09-10
SO0018809,CUST0196,PRD0066,WH04,SM4,269,269,262.9,92170.16,11/18/2024,2024-11-20,2024-12-04,02-Dec-2024
SO0018810,CUST0104,PRD0058,WH02,SM2,241,241,160.9,"$113,737.54",2024-10-22,2024-10-25,2024-11-26,
SO0018811,CUST0125,PRD0071,WH04,SM4,85,85,72.51,44891.9,2024/11/08,2024-11-10,2024-11-24,23-Nov-2024
SO0018812,CUST0033,PRD0065,WH05,SM1,254,254,1009.11,112438.18,2024-07-28,2024-07-31,2024-08-05,08/02/2024
SO0018813,CUST0153,PRD0021,WH02,SM4,115,115,104.81,"$36,834.50",2025-10-20,22-Oct-2025,2025-11-05,2025-11-02
SO0018814,CUST0011,PRD0009,WH01,SM3,151,151,253.69,34332.87,2024-01-14,16-Jan-2024,2024/01/25,2024-01-22
SO0018815,CUST0132,PRD0077,WH04,SM1,264,264,1083.81,38607.36,2024-08-12,2024-08-14,08/19/2024,2024-08-16
SO0018816,CUST0161,PRD0073,WH06,SM4,36,36,46.76,"16,479.00",08/18/2025,2025-08-20,2025-09-03,2025-09-10
SO0018817,CUST0073,PRD0007,WH02,SM3,196,196,281.95,6832.56,09/18/2024,2024-09-21,09/30/2024,2024-09-29
SO0018818,CUST0081,PRD0030,WH02,SM2,298,164,116.7,"$14,272.92",2025-10-10,2025-10-11,12-Nov-2025,2025-11-10
SO0018819,CUST0050,PRD0043,WH02,SM1,131,131,490.61,91827.07,2024-03-14,03/17/2024,2024-03-22,2024-03-24
SO0018820,CUST0119,PRD0029,WH06,SM3,190,190,268.59,21717.0,15-May-2024,2024-05-18,27-May-2024,2024-05-24
SO0018821,CUST0117,PRD0008,WH04,SM1,218,218,"$1,131.56",119895.64,2024-05-11,2024/05/12,2024-05-17,2024/05/27
SO0018822,CUST0121,PRD0017,WH01,SM1,75,75,304.63,29731.5,06/15/2025,2025-06-16,21-Jun-2025,2025-06-19
SO0018823,CUST0157,PRD0043,WH02,SM2,7,3,2.29,2102.91,09/22/2024,2024-09-25,2024-10-27,2024-10-31
SO0018824,CUST0122,PRD0043,WH02,SM4,164,164,193.17,114959.08,2025-11-03,2025-11-06,11/20/2025,2025-11-22
SO0018825,CUST0062,PRD0059,WH06,SM1,128,128,494.59,37181.44,12/22/2024,2024-12-24,12/29/2024,2024-12-26
SO0018826,CUST0126,PRD0044,WH06,SM1,205,205,1056.07,79958.2,2025-11-12,2025-11-13,2025-11-18,2025-11-15
SO0018827,CUST0164,PRD0029,WH06,SM2,21,20,19.74,"$2,286.00",2024-01-29,2024-02-01,2024-03-04,2024-03-03
SO0018828,CUST0126,PRD0067,WH04,SM3,94,81,136.5,10892.07,2024-07-16,2024/07/17,07/26/2024,2024/07/24
SO0018829,CUST0169,PRD0051,WH05,SM2,231,231,174.78,27144.81,2025/05/03,2025-05-05,2025-06-06,2025-06-04
SO0018830,CUST0019,PRD0078,WH05,SM1,19,19,88.44,7901.53,2025-10-10,2025-10-13,2025-10-18,2025-10-15
SO0018831,CUST0135,PRD0028,WH01,SM1,237,237,"1,181.25",76439.61,14-Dec-2024,2024-12-15,,2024-12-17
SO0018832,CUST0022,PRD0047,WH03,SM4,250,233,298.97,75704.03,2024-11-29,2024-12-01,2024-12-15,2024-12-13
SO0018833,CUST0126,PRD0057,WH04,SM3,162,162,214.01,19078.74,2024-10-21,2024-10-23,2024-11-01,2024-10-30
SO0018834,CUST0070,PRD0064,WH06,SM2,181,181,130.33,16724.4,2024-12-27,2024-12-30,2025-01-31,2025/01/28
SO0018835,CUST0176,PRD0045,WH04,SM4,40,40,37.0,14316.4,2024-08-22,2024/08/23,2024-09-06,2024-09-03
SO0018836,CUST0099,PRD0042,WH01,SM2,261,261,224.61,52484.49,2024/06/21,2024-06-22,2024-07-24,2024-07-23
SO0018837,CUST0143,PRD0079,WH03,SM2,260,260,246.71,52426.4,2024-01-20,2024-01-21,2024/02/22,2024/02/20
SO0018838,CUST0133,PRD0039,WH06,SM1,297,270,$973.55,101563.2,2024-04-03,04/06/2024,,2024-04-13
SO0018839,CUST0120,PRD0077,WH03,SM2,199,199,158.89,29101.76,2024-12-31,2025-01-02,03-Feb-2025,01-Feb-2025
SO0018840,CUST0101,PRD0070,WH04,SM4,70,70,$84.85,30682.4,13-Feb-2024,2024-02-14,2024-02-28,2024-03-05
SO0018841,CUST0062,PRD0077,WH03,SM3,187,187,314.02,27346.88,20-Oct-2024,2024-10-22,2024-10-31,2024-10-29
SO0018842,CUST0007,PRD0007,WH04,SM3,247,247,343.69,8610.42,2024-01-25,2024-01-27,2024-02-05,2024-02-04
SO0018843,CUST0020,PRD0055,WH02,SM1,193,193,$882.00,76478.18,2024-05-27,05/29/2024,06/03/2024,2024-06-01
SO0018844,CUST0177,PRD0075,WH06,SM4,267,267,250.01,"$84,620.31",2024-02-28,2024-02-29,2024-03-14,2024-03-11
SO0018845,CUST0152,PRD0026,WH06,SM3,171,171,$264.18,91852.65,05-Feb-2024,08-Feb-2024,17-Feb-2024,
SO0018846,CUST0012,PRD0076,WH04,SM4,193,193,$157.57,116992.74,2025-11-13,2025-11-15,2025-11-29,
SO0018847,CUST0114,PRD0077,WH03,SM4,44,44,52.93,"$6,434.56",2025-11-08,2025-11-09,2025-11-23,2025-11-20
SO0018848,CUST0192,PRD0066,WH01,SM2,98,98,92.84,,2024-02-12,02/15/2024,2024-03-18,17-Mar-2024
SO0018849,CUST0045,PRD0019,WH04,SM4,9,9,7.27,4943.7,2025/06/03,2025-06-06,2025-06-20,19-Jun-2025
SO0018850,CUST0170,PRD0043,WH02,SM2,246,246,,172438.62,2024-12-14,2024-12-15,2025/01/16,01/13/2025
SO0018851,CUST0051,PRD0014,WH04,SM2,130,130,89.11,10121.8,2024-09-12,,2024-10-15,2024-10-14
SO0018852,CUST0011,PRD0056,WH04,SM1,179,179,749.98,29769.49,05/20/2024,2024-05-21,2024-05-26,2024/05/25
SO0018853,CUST0094,PRD0007,WH02,SM4,253,253,213.49,8819.58,2025-01-05,07-Jan-2025,,02/01/2025
SO0018854,CUST0079,PRD0006,WH04,SM3,38,38,67.4,11219.12,2025-03-02,03/04/2025,2025-03-13,2025/03/11
SO0018855,CUST0149,PRD0028,WH04,SM1,66,66,337.1,21286.98,2025-09-28,2025/09/30,2025/10/05,10/04/2025
SO0018856,CUST0195,PRD0002,WH02,SM2,,199,140.14,77136.38,2025-02-24,02/26/2025,2025-03-30,2025-03-28
SO0018857,CUST0023,PRD0036,WH06,SM2,100,100,88.55,"$4,724.00",2025/02/08,02/10/2025,2025-03-14,2025-03-12
SO0018858,CUST0106,PRD0070,WH04,SM3,262,262,497.54,114839.84,2025-04-03,04/05/2025,2025-04-14,13-Apr-2025
SO0018859,CUST0113,PRD0007,WH02,SM2,26,24,24.02,836.64,2025/01/28,,2025-03-03,03/02/2025
SO0018860,CUST0136,PRD0038,WH04,SM3,194,194,242.02,88174.94,2025-08-17,2025-08-19,,2025-09-02
SO0018861,CUST0088,PRD0047,WH03,SM2,205,205,193.74,66606.55,,2025-08-07,2025-09-08,2025-09-11
SO0018862,CUST0128,PRD0039,WH04,SM4,124,124,150.9,46643.84,,2025-01-02,2025-01-16,2025-01-13
SO0018863,CUST0024,PRD0039,WH03,SM3,184,184,252.34,69213.44,2025-11-04,2025-11-05,2025-11-14,11/12/2025
SO0018864,CUST0090,PRD0025,WH02,SM4,88,88,$101.75,22072.16,2024-08-31,2024-09-03,,2024-09-16
SO0018865,CUST0102,PRD0057,WH04,SM1,64,64,282.15,"$7,537.28",2025-02-17,2025-02-18,02/23/2025,2025-02-22
SO0018866,CUST0019,PRD0012,WH04,SM1,294,294,1412.18,36544.2,2025-06-26,2025-06-28,2025/07/03,2025-07-01
SO0018867,CUST0169,PRD0029,WH06,SM3,49,49,$68.45,5600.7,2025-04-26,2025-04-28,2025-05-07,2025/05/06
SO0018868,CUST0189,PRD0017,WH01,SM4,173,173,216.62,"68,580.66",2025-08-25,08/28/2025,2025-09-11,09-Sep-2025
SO0018869,CUST0025,PRD0058,WH01,SM1,276,276,1068.58,130255.44,2025-02-12,2025-02-14,19-Feb-2025,2025-03-01
SO0018870,CUST0169,PRD0005,WH03,SM2,243,243,213.21,114737.31,2024-09-26,2024-09-29,2024-10-31,2024-11-09
SO0018871,CUST0094,PRD0035,WH06,SM1,86,86,331.14,20869.62,2025/07/04,2025-07-05,10-Jul-2025,2025-07-07
SO0018872,CUST0020,PRD0026,WH04,SM2,285,,184.33,153087.75,2025/05/08,2025-05-09,2025-06-10,2025/06/08
SO0018873,CUST0025,PRD0032,WH02,SM3,106,90,159.25,21039.3,2024-08-31,2024-09-01,2024/09/10,2024/09/16
SO0018874,CUST0021,PRD0052,WH06,SM1,65,65,331.23,24003.85,2025-10-15,2025-10-18,2025/10/23,2025-10-22
SO0018875,CUST0084,PRD0005,WH04,SM1,179,179,706.04,84518.43,14-Mar-2025,03/15/2025,2025-03-20,2025-03-18
SO0018876,CUST0188,PRD0069,WH05,SM4,12,11,10.35,459.25,01/04/2024,05-Jan-2024,2024-01-19,2024-01-16
SO0018877,CUST0083,PRD0065,WH05,SM1,34,34,131.99,"15,050.78",09-Feb-2024,2024-02-10,2024-02-15,02/14/2024
SO0018878,CUST0100,PRD0016,WH06,SM4,136,136,,44013.68,2025-10-17,2025-10-20,2025-11-03,31-Oct-2025
SO0018879,CUST0030,PRD0011,WH04,SM1,93,,$376.86,12389.46,2025-11-19,2025-11-22,2025-11-27,2025-11-24
SO0018880,CUST0060,PRD0034,WH03,SM1,64,64,223.38,"$10,740.48",2024-02-28,2024-02-29,03/05/2024,2024-03-02
SO0018881,CUST0075,PRD0042,WH03,SM4,34,34,31.56,6837.06,2024-11-05,2024-11-08,22-Nov-2024,21-Nov-2024
SO0018882,CUST0135,PRD0038,WH02,SM2,289,289,271.14,131353.39,2024-04-26,2024-04-27,2024/05/29,06/09/2024
SO0018883,CUST0131,PRD0056,WH02,SM3,61,35,45.36,5820.85,2025-02-10,11-Feb-2025,,2025-02-23
SO0018884,CUST0087,PRD0026,WH04,SM4,297,297,370.67,159533.55,2024-09-14,2024-09-17,2024-10-01,2024-09-30
SO0018885,CUST0017,PRD0058,WH01,SM3,229,229,357.64,,2024-11-20,2024-11-23,2024-12-02,2024-12-04
SO0018886,CUST0198,PRD0043,WH02,SM3,169,144,266.08,100939.68,26-Feb-2024,2024-02-28,2024-03-08,2024-03-07
SO0018887,CUST0088,PRD0004,WH02,SM2,98,98,85.04,"$3,122.28",2024-02-16,02/18/2024,2024-03-21,2024-03-19
SO0018888,CUST0071,PRD0031,WH01,SM3,108,108,171.83,10264.32,2024-06-26,2024-06-29,2024/07/08,07/15/2024
SO0018889,CUST0075,PRD0050,WH04,SM3,39,39,$70.31,6695.13,2024-01-04,06-Jan-2024,2024/01/15,2024-01-14
SO0018890,CUST0159,PRD0071,WH03,SM3,127,127,182.93,"67,073.78",2025-06-21,2025-06-23,2025-07-02,2025-06-29
SO0018891,CUST0161,PRD0043,WH04,SM2,37,37,27.71,25935.89,09/23/2025,2025-09-25,2025-10-27,2025/10/25
SO0018892,CUST0019,PRD0080,WH04,SM2,225,225,197.56,114072.75,,2024/05/02,2024-06-03,08-Jun-2024
SO0018893,CUST0153,PRD0075,WH06,SM3,64,64,104.38,20283.52,2025-08-27,2025-08-28,2025-09-06,15-Sep-2025
SO0018894,CUST0108,PRD0054,WH06,SM4,45,45,53.13,"$2,993.40",2024-11-16,,2024-12-03,11/30/2024
SO0018895,CUST0105,PRD0024,WH06,SM3,147,147,232.14,51871.89,,2025-10-03,2025-10-12,2025-10-17
SO0018896,CUST0034,PRD0041,WH02,SM2,21,10,10.15,2377.4,2025/08/30,09/02/2025,,2025-10-03
SO0018897,CUST0093,PRD0060,WH01,SM2,35,35,22.75,17682.7,2024-08-05,08/08/2024,09-Sep-2024,09/08/2024
SO0018898,CUST0197,PRD0024,WH03,SM2,117,117,80.72,"$41,285.79",2024-09-09,2024-09-12,2024-10-14,11-Oct-2024
SO0018899,CUST0162,PRD0021,WH06,SM1,85,85,282.73,27225.5,08/03/2024,2024-08-06,08/11/2024,2024/08/08
SO0018900,CUST0026,PRD0035,WH03,SM4,61,61,62.49,"$14,802.87",06-Aug-2025,2025-08-07,2025-08-21,2025/08/29
SO0018901,CUST0028,PRD0056,WH02,SM3,84,51,61.75,"$8,481.81",03/02/2024,2024-03-03,2024/03/12,2024-03-10
SO0018902,CUST0130,PRD0048,WH01,SM4,74,74,85.04,"37,136.16",10/03/2025,2025-10-05,2025/10/19,18-Oct-2025
SO0018903,CUST0013,PRD0037,WH04,SM3,73,73,105.41,49796.22,2024-11-07,2024-11-09,11/18/2024,2024-11-16
SO0018904,CUST0196,PRD0061,WH03,SM1,102,102,403.29,8851.56,2025-02-02,2025/02/05,02/10/2025,2025-02-15
SO0018905,CUST0121,PRD0074,WH02,SM4,186,136,173.65,15756.96,2024-12-04,05-Dec-2024,2024-12-19,2024-12-17
SO0018906,CUST0175,PRD0066,WH06,SM3,206,206,264.73,70583.84,2025-08-28,2025/08/31,09/09/2025,2025-09-08
SO0018907,CUST0132,PRD0013,WH06,SM2,224,224,213.39,50162.56,2024-03-01,03/03/2024,04/04/2024,2024-04-02
SO0018908,CUST0043,PRD0018,WH01,SM3,51,51,83.02,11946.75,2024-12-14,2024-12-16,2024-12-25,
SO0018909,CUST0120,PRD0028,WH01,SM2,38,34,27.84,10966.02,05/14/2025,2025-05-16,17-Jun-2025,15-Jun-2025
SO0018910,CUST0112,PRD0078,WH01,SM2,85,85,64.37,35348.95,2025-02-08,2025/02/09,2025/03/13,2025-03-10
SO0018911,CUST0088,PRD0015,WH05,SM2,91,,90.45,32982.04,2025-01-15,01/16/2025,2025-02-17,02/16/2025
SO0018912,CUST0050,PRD0048,WH06,SM1,48,48,232.35,24088.32,26-Jul-2024,2024-07-29,03-Aug-2024,2024-08-02
SO0018913,CUST0078,PRD0027,WH06,SM1,262,262,1273.93,139818.92,10/15/2024,2024-10-16,2024/10/21,2024-10-20
