PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_DATE_KEY,PROMISED_DATE_KEY,RECEIVED_DATE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT
PO007382,SUP001,PRD0062,WH05,20241013,20241025,20241024,327,327,184.46,60318.42
PO007383,SUP001,PRD0020,WH02,20250320,20250401,20250331,1355,1355,224.3,303926.5
PO007384,SUP020,PRD0064,WH02,20241009,20241118,20241118,1067,1067,48.68,51941.56
PO007385,SUP001,PRD0067,WH04,20240831,20240912,20240910,1192,1192,100.13,119354.96
PO007386,SUP001,PRD0020,WH02,20240810,20240822,20240819,271,271,224.3,60785.3
PO007387,SUP002,PRD0031,WH03,20240523,20240611,20240610,1481,1481,73.98,109564.38
PO007388,SUP024,PRD0022,WH06,20251021,20251102,20251102,1085,1085,322.72,350151.2
PO007389,SUP002,PRD0076,WH01,20250329,20250417,20250415,1287,1227,354.24,455906.88
PO007390,SUP024,PRD0050,WH01,20240428,20240510,20240508,1420,1420,105.09,149227.8
PO007391,SUP024,PRD0011,WH02,20250811,20250823,20250821,180,180,100.18,18032.4
PO007392,SUP004,PRD0012,WH06,20240412,20240427,20240520,1382,1382,75.81,104769.42
PO007393,SUP020,PRD0055,WH04,20250207,20250319,20250316,769,769,270.14,207737.66
PO007394,SUP010,PRD0042,WH06,20240422,20240512,20240509,1277,1277,134.36,171577.72
PO007395,SUP008,PRD0029,WH03,20240902,20240913,20240913,1005,1005,61.83,62139.15
PO007396,SUP017,PRD0066,WH02,20250323,20250401,20250401,1345,1345,261.8,352121.0
PO007397,SUP024,PRD0011,WH04,20251110,20251122,20251120,1137,1137,100.18,113904.66
PO007398,SUP003,PRD0077,WH02,20251105,20251210,20251216,702,600,77.5,54405.0
PO007399,SUP012,PRD0063,WH01,20250831,20250910,20250908,713,713,179.71,128133.23
PO007400,SUP005,PRD0007,WH01,20240609,20240621,20240620,534,534,22.74,12143.16
PO007401,SUP019,PRD0003,WH04,20240304,20240408,20240419,598,598,308.62,184554.76
PO007402,SUP001,PRD0020,WH02,20250907,20250919,20250916,403,403,224.3,90392.9
PO007403,SUP006,PRD0034,WH04,20250919,20251022,20251019,1038,1038,103.51,107443.38
PO007404,SUP019,PRD0074,WH06,20240708,20240812,20240810,906,906,81.25,73612.5
PO007405,SUP018,PRD0032,WH04,20240114,20240224,20240223,1428,1428,160.48,229165.44
PO007406,SUP003,PRD0048,WH03,20250316,20250420,20250430,839,793,374.7,314373.3
PO007407,SUP019,PRD0003,WH03,20240221,20240327,20240325,1392,1392,308.62,429599.04
PO007408,SUP024,PRD0071,WH05,20240128,20240209,20240209,79,79,309.98,24488.42
PO007409,SUP017,PRD0066,WH06,20250929,20251008,20251008,430,430,261.8,112574.0
PO007410,SUP019,PRD0046,WH01,20241203,20250107,20250107,1366,1070,84.95,116041.7
PO007411,SUP006,PRD0027,WH02,20240317,20240419,20240417,570,570,299.68,170817.6
PO007412,SUP003,PRD0054,WH06,20250321,20250425,20250425,637,501,39.65,25257.05
PO007413,SUP018,PRD0017,WH05,20240908,20241019,20241101,101,80,296.9,29986.9
PO007414,SUP020,PRD0056,WH01,20241230,20250208,20250212,1133,1133,111.86,126737.38
PO007415,SUP004,PRD0047,WH03,20250903,20250918,20250915,1020,1020,247.68,252633.6
PO007416,SUP021,PRD0036,WH04,20240610,20240630,20240628,996,996,25.52,25417.92
PO007417,SUP024,PRD0050,WH03,20250315,20250327,20250326,1108,1108,105.09,116439.72
PO007418,SUP001,PRD0023,WH04,20250717,20250729,20250728,583,583,48.11,28048.13
PO007419,SUP006,PRD0070,WH06,20241015,20241117,20241128,1314,991,340.52,447443.28
PO007420,SUP021,PRD0045,WH04,20251021,20251110,20251110,753,593,215.43,162218.79
PO007421,SUP002,PRD0072,WH01,20241031,20241119,20241119,257,257,84.7,21767.9
PO007422,SUP005,PRD0007,WH01,20241108,20241120,20241120,703,703,22.74,15986.22
PO007423,SUP016,PRD0061,WH04,20250824,20250912,20250911,1458,1458,53.16,77507.28
PO007424,SUP024,PRD0018,WH04,20250308,20250320,20250318,1332,1332,162.04,215837.28
PO007425,SUP013,PRD0053,WH02,20250813,20250825,20250824,938,938,241.84,226845.92
PO007426,SUP020,PRD0078,WH03,20250621,20250731,20250814,1397,1333,256.38,358162.86
PO007427,SUP024,PRD0022,WH03,20250429,20250511,20250510,1001,1001,322.72,323042.72
PO007428,SUP013,PRD0009,WH03,20240613,20240625,20240623,955,955,129.79,123949.45
PO007429,SUP010,PRD0010,WH05,20240928,20241018,20241111,291,219,42.31,12312.21
PO007430,SUP005,PRD0013,WH04,20250810,20250822,20250822,169,169,127.58,21561.02
PO007431,SUP010,PRD0058,WH06,20250222,20250314,20250311,545,545,293.23,159810.35
PO007432,SUP006,PRD0034,WH01,20240709,20240811,20240810,1251,1251,103.51,129491.01
PO007433,SUP013,PRD0053,WH03,20240810,20240822,20240819,520,520,241.84,125756.8
PO007434,SUP017,PRD0019,WH06,20250611,20250620,20250618,853,853,382.47,326246.91
PO007435,SUP001,PRD0067,WH06,20240501,20240513,20240511,541,541,100.13,54170.33
PO007436,SUP001,PRD0020,WH02,20240317,20240329,20240327,995,995,224.3,223178.5
PO007437,SUP022,PRD0033,WH03,20250604,20250613,20250611,572,572,341.2,195166.4
PO007438,SUP004,PRD0057,WH06,20240715,20240730,20240727,590,590,63.37,37388.3
PO007439,SUP024,PRD0018,WH02,20250604,20250616,20250614,66,66,162.04,10694.64
PO007440,SUP010,PRD0040,WH04,20241228,20250117,20250207,363,363,257.63,93519.69
PO007441,SUP024,PRD0011,WH06,20251109,20251121,20251121,521,521,100.18,52193.78
PO007442,SUP006,PRD0070,WH06,20241222,20250124,20250217,1053,977,340.52,358567.56
PO007443,SUP025,PRD0075,WH03,20250812,20250822,20250821,1024,1024,246.56,252477.44
PO007444,SUP019,PRD0003,WH01,20250801,20250905,20250919,536,536,308.62,165420.32
PO007445,SUP004,PRD0012,WH04,20240524,20240608,20240606,297,297,75.81,22515.57
PO007446,SUP005,PRD0013,WH04,20251108,20251120,20251210,687,687,127.58,87647.46
PO007447,SUP020,PRD0038,WH06,20250522,20250701,20250701,287,287,258.78,74269.86
PO007448,SUP004,PRD0021,WH04,20240313,20240328,20240326,63,63,170.55,10744.65
PO007449,SUP005,PRD0007,WH06,20240105,20240117,20240114,859,859,22.74,19533.66
PO007450,SUP020,PRD0055,WH03,20240703,20240812,20240818,1005,1005,270.14,271490.7
PO007451,SUP005,PRD0068,WH05,20240112,20240124,20240122,587,587,364.7,214078.9
PO007452,SUP016,PRD0025,WH06,20240831,20240919,20240917,771,771,167.97,129504.87
PO007453,SUP010,PRD0042,WH06,20251108,20251128,20251128,158,147,134.36,21228.88
PO007454,SUP008,PRD0006,WH02,20241121,20241202,20241201,1095,1095,208.45,228252.75
PO007455,SUP001,PRD0067,WH04,20240117,20240129,20240128,951,951,100.13,95223.63
PO007456,SUP025,PRD0075,WH05,20241201,20241211,20241208,1073,1073,246.56,264558.88
PO007457,SUP004,PRD0015,WH06,20240528,20240612,20240612,218,218,272.68,59444.24
PO007458,SUP004,PRD0015,WH03,20250805,20250820,20250819,1178,1178,272.68,321217.04
PO007459,SUP018,PRD0060,WH03,20240302,20240412,20240424,220,220,380.72,83758.4
PO007460,SUP006,PRD0024,WH06,20250607,20250710,20250708,557,557,214.65,119560.05
PO007461,SUP013,PRD0009,WH05,20241030,20241111,20241108,1423,1423,129.79,184691.17
PO007462,SUP006,PRD0027,WH04,20240113,20240215,20240302,238,213,299.68,71323.84
PO007463,SUP006,PRD0027,WH05,20250402,20250505,20250515,230,200,299.68,68926.4
PO007464,SUP012,PRD0052,WH05,20241105,20241115,20241115,836,609,211.44,176763.84
PO007465,SUP005,PRD0068,WH01,20250608,20250620,20250617,363,363,364.7,132386.1
PO007466,SUP024,PRD0071,WH02,20250224,20250308,20250307,1420,1420,309.98,440171.6
PO007467,SUP005,PRD0068,WH03,20250619,20250701,20250707,1168,1168,364.7,425969.6
PO007468,SUP009,PRD0044,WH02,20241109,20241120,20241120,152,152,216.5,32908.0
PO007469,SUP003,PRD0048,WH01,20240106,20240210,20240304,80,80,374.7,29976.0
PO007470,SUP001,PRD0062,WH04,20240329,20240410,20240408,582,582,184.46,107355.72
PO007471,SUP014,PRD0039,WH06,20241108,20241202,20241129,1137,1137,208.12,236632.44
PO007472,SUP020,PRD0055,WH01,20240927,20241106,20241104,1390,1390,270.14,375494.6
PO007473,SUP003,PRD0077,WH02,20250624,20250729,20250812,908,908,77.5,70370.0
PO007474,SUP010,PRD0042,WH06,20241006,20241026,20241025,1384,1384,134.36,185954.24
PO007475,SUP006,PRD0070,WH03,20250807,20250909,20250906,583,583,340.52,198523.16
PO007476,SUP004,PRD0015,WH01,20240507,20240522,20240521,761,761,272.68,207509.48
PO007477,SUP008,PRD0006,WH01,20240918,20240929,20240929,264,264,208.45,55030.8
PO007478,SUP020,PRD0059,WH06,20250529,20250708,20250708,1213,1213,194.35,235746.55
PO007479,SUP002,PRD0028,WH03,20240325,20240413,20240411,647,647,239.8,155150.6
PO007480,SUP006,PRD0024,WH06,20240806,20240908,20240908,465,405,214.65,99812.25
PO007481,SUP013,PRD0053,WH03,20250526,20250607,20250604,765,765,241.84,185007.6
PO007482,SUP001,PRD0020,WH04,20250204,20250216,20250213,876,876,224.3,196486.8
PO007483,SUP004,PRD0012,WH03,20250613,20250628,20250625,951,951,75.81,72095.31
PO007484,SUP004,PRD0057,WH01,20241216,20241231,20241230,160,160,63.37,10139.2
PO007485,SUP004,PRD0015,WH04,20250807,20250822,20250821,545,545,272.68,148610.6
PO007486,SUP020,PRD0064,WH03,20250819,20250928,20250925,1491,1491,48.68,72581.88
PO007487,SUP022,PRD0037,WH04,20251024,20251102,20251031,1388,1388,361.55,501831.4
PO007488,SUP019,PRD0046,WH03,20240323,20240427,20240510,491,366,84.95,41710.45
PO007489,SUP004,PRD0021,WH05,20250206,20250221,20250312,763,763,170.55,130129.65
PO007490,SUP003,PRD0054,WH01,20240318,20240422,20240509,566,566,39.65,22441.9
PO007491,SUP021,PRD0005,WH03,20240604,20240624,20240621,943,943,324.26,305777.18
PO007492,SUP004,PRD0012,WH03,20240723,20240807,20240805,967,967,75.81,73308.27
PO007493,SUP010,PRD0058,WH03,20250315,20250404,20250409,1483,1483,293.23,434860.09
PO007494,SUP019,PRD0003,WH02,20241020,20241124,20241123,758,758,308.62,233933.96
PO007495,SUP002,PRD0076,WH06,20250811,20250830,20250830,628,628,354.24,222462.72
PO007496,SUP016,PRD0051,WH06,20240722,20240810,20240808,348,348,72.66,25285.68
PO007497,SUP021,PRD0049,WH06,20250223,20250315,20250312,251,251,239.5,60114.5
PO007498,SUP003,PRD0048,WH06,20250602,20250707,20250704,830,723,374.7,311001.0
PO007499,SUP002,PRD0028,WH01,20251028,20251116,20251116,850,850,239.8,203830.0
PO007500,SUP006,PRD0024,WH03,20240615,20240718,20240715,69,69,214.65,14810.85
PO007501,SUP006,PRD0027,WH06,20250513,20250615,20250613,447,447,299.68,133956.96
PO007502,SUP021,PRD0001,WH04,20240227,20240318,20240316,1299,1299,358.98,466315.02
PO007503,SUP001,PRD0067,WH03,20250104,20250116,20250115,843,843,100.13,84409.59
PO007504,SUP005,PRD0013,WH03,20241008,20241020,20241020,797,797,127.58,101681.26
PO007505,SUP018,PRD0032,WH06,20251013,20251123,20251123,1361,1361,160.48,218413.28
PO007506,SUP014,PRD0039,WH05,20250609,20250703,20250702,1252,1252,208.12,260566.24
PO007507,SUP004,PRD0015,WH01,20250922,20251007,20251006,1410,1410,272.68,384478.8
PO007508,SUP023,PRD0008,WH05,20250801,20250812,20250812,532,532,300.7,159972.4
PO007509,SUP013,PRD0053,WH03,20241006,20241018,20241015,1056,1056,241.84,255383.04
PO007510,SUP005,PRD0068,WH03,20250513,20250525,20250523,942,942,364.7,343547.4
PO007511,SUP003,PRD0077,WH04,20240121,20240225,20240223,584,584,77.5,45260.0
PO007512,SUP024,PRD0018,WH02,20250114,20250126,20250123,198,198,162.04,32083.92
PO007513,SUP003,PRD0077,WH06,20240202,20240308,20240308,1153,1153,77.5,89357.5
PO007514,SUP012,PRD0063,WH03,20250507,20250517,20250517,1338,1338,179.71,240451.98
PO007515,SUP001,PRD0062,WH02,20251019,20251031,20251028,1270,1270,184.46,234264.2
PO007516,SUP005,PRD0007,WH02,20250408,20250420,20250419,233,233,22.74,5298.42
PO007517,SUP005,PRD0068,WH06,20250725,20250806,20250805,410,410,364.7,149527.0
PO007518,SUP020,PRD0056,WH06,20240608,20240718,20240722,1134,854,111.86,126849.24
PO007519,SUP017,PRD0026,WH06,20251106,20251115,20251113,96,96,347.66,33375.36
PO007520,SUP006,PRD0027,WH02,20250109,20250211,20250305,1350,1350,299.68,404568.0
PO007521,SUP013,PRD0014,WH06,20250403,20250415,20250412,125,125,61.84,7730.0
PO007522,SUP005,PRD0007,WH01,20250608,20250620,20250620,819,819,22.74,18624.06
PO007523,SUP024,PRD0050,WH01,20250310,20250322,20250320,886,886,105.09,93109.74
PO007524,SUP024,PRD0022,WH06,20240803,20240815,20240815,1269,1269,322.72,409531.68
PO007525,SUP019,PRD0046,WH02,20250219,20250326,20250324,505,392,84.95,42899.75
PO007526,SUP004,PRD0015,WH02,20250320,20250404,20250414,1367,1367,272.68,372753.56
PO007527,SUP024,PRD0022,WH05,20250805,20250817,20250907,178,178,322.72,57444.16
PO007528,SUP010,PRD0042,WH02,20241123,20241213,20241212,197,197,134.36,26468.92
PO007529,SUP003,PRD0054,WH02,20241207,20250111,20250111,1230,1230,39.65,48769.5
PO007530,SUP006,PRD0004,WH06,20241208,20250110,20250110,776,569,19.78,15349.28
PO007531,SUP004,PRD0021,WH04,20240318,20240402,20240331,899,899,170.55,153324.45
PO007532,SUP008,PRD0065,WH03,20240302,20240313,20240313,316,316,335.57,106040.12
PO007533,SUP012,PRD0041,WH03,20240114,20240124,20240122,126,126,169.67,21378.42
PO007534,SUP024,PRD0079,WH04,20250329,20250410,20250408,1345,1345,124.03,166820.35
PO007535,SUP005,PRD0068,WH06,20241011,20241023,20241020,591,591,364.7,215537.7
PO007536,SUP021,PRD0005,WH03,20250811,20250831,20250829,378,378,324.26,122570.28
PO007537,SUP013,PRD0014,WH04,20250422,20250504,20250501,182,182,61.84,11254.88
PO007538,SUP008,PRD0030,WH03,20240406,20240417,20240414,1413,1413,65.68,92805.84
PO007539,SUP016,PRD0025,WH06,20240309,20240328,20240328,1491,1491,167.97,250443.27
PO007540,SUP005,PRD0068,WH01,20240905,20240917,20240914,1199,1199,364.7,437275.3
PO007541,SUP004,PRD0057,WH02,20250918,20251003,20251019,691,691,63.37,43788.67
PO007542,SUP003,PRD0048,WH05,20240203,20240309,20240306,819,819,374.7,306879.3
PO007543,SUP004,PRD0012,WH03,20240507,20240522,20240521,1170,1170,75.81,88697.7
PO007544,SUP005,PRD0013,WH02,20240121,20240202,20240209,1253,1253,127.58,159857.74
PO007545,SUP016,PRD0025,WH06,20241008,20241027,20241025,881,752,167.97,147981.57
PO007546,SUP014,PRD0039,WH02,20251103,20251127,20251124,251,251,208.12,52238.12
PO007547,SUP012,PRD0052,WH05,20250409,20250419,20250416,123,123,211.44,26007.12
PO007548,SUP012,PRD0063,WH03,20241201,20241211,20241209,1124,1124,179.71,201994.04
PO007549,SUP022,PRD0037,WH05,20240408,20240417,20240415,507,413,361.55,183305.85
PO007550,SUP002,PRD0035,WH02,20240829,20240917,20241004,646,646,152.58,98566.68
PO007551,SUP024,PRD0022,WH02,20241222,20250103,20250101,350,350,322.72,112952.0
PO007552,SUP001,PRD0069,WH05,20240705,20240717,20240715,181,181,25.4,4597.4
PO007553,SUP019,PRD0074,WH06,20250424,20250529,20250617,246,246,81.25,19987.5
PO007554,SUP008,PRD0065,WH04,20251028,20251108,20251106,1368,1368,335.57,459059.76
PO007555,SUP023,PRD0008,WH01,20240520,20240531,20240529,1295,1295,300.7,389406.5
PO007556,SUP016,PRD0025,WH03,20240620,20240709,20240709,491,355,167.97,82473.27
PO007557,SUP019,PRD0046,WH05,20240326,20240430,20240429,474,474,84.95,40266.3
PO007558,SUP006,PRD0070,WH01,20250508,20250610,20250621,508,489,340.52,172984.16
PO007559,SUP018,PRD0017,WH03,20241109,20241220,20241218,1280,1280,296.9,380032.0
PO007560,SUP021,PRD0001,WH01,20240711,20240731,20240815,387,387,358.98,138925.26
PO007561,SUP017,PRD0026,WH02,20240529,20240607,20240606,990,990,347.66,344183.4
PO007562,SUP002,PRD0072,WH04,20240217,20240307,20240305,81,81,84.7,6860.7
PO007563,SUP003,PRD0054,WH06,20241119,20241224,20250112,1076,1076,39.65,42663.4
PO007564,SUP002,PRD0028,WH04,20250409,20250428,20250428,88,88,239.8,21102.4
PO007565,SUP013,PRD0009,WH02,20240608,20240620,20240617,1136,1136,129.79,147441.44
PO007566,SUP018,PRD0016,WH05,20240102,20240212,20240217,1388,1291,234.54,325541.52
PO007567,SUP006,PRD0027,WH03,20241117,20241220,20250103,1017,869,299.68,304774.56
PO007568,SUP006,PRD0004,WH03,20250404,20250507,20250530,1136,1136,19.78,22470.08
PO007569,SUP008,PRD0043,WH04,20240822,20240902,20240830,965,965,379.8,366507.0
PO007570,SUP006,PRD0027,WH04,20240619,20240722,20240802,569,569,299.68,170517.92
PO007571,SUP021,PRD0045,WH03,20240414,20240504,20240504,1258,1258,215.43,271010.94
PO007572,SUP020,PRD0055,WH03,20250522,20250701,20250628,1495,1495,270.14,403859.3
PO007573,SUP024,PRD0011,WH02,20250808,20250820,20250817,1067,1067,100.18,106892.06
PO007574,SUP012,PRD0041,WH01,20250607,20250617,20250616,259,259,169.67,43944.53
PO007575,SUP003,PRD0077,WH03,20241218,20250122,20250120,686,488,77.5,53165.0
PO007576,SUP019,PRD0046,WH03,20250507,20250611,20250610,52,37,84.95,4417.4
PO007577,SUP021,PRD0005,WH06,20240926,20241016,20241013,467,377,324.26,151429.42
PO007578,SUP017,PRD0066,WH02,20240117,20240126,20240124,936,936,261.8,245044.8
PO007579,SUP018,PRD0017,WH04,20240906,20241017,20241030,1436,1436,296.9,426348.4
PO007580,SUP013,PRD0009,WH06,20250423,20250505,20250504,1437,1437,129.79,186508.23
PO007581,SUP006,PRD0027,WH02,20250316,20250418,20250416,313,229,299.68,93799.84
PO007582,SUP017,PRD0019,WH03,20251104,20251113,20251112,971,971,382.47,371378.37
PO007583,SUP025,PRD0075,WH06,20251109,20251119,20251119,513,513,246.56,126485.28
PO007584,SUP016,PRD0061,WH02,20240613,20240702,20240629,958,958,53.16,50927.28
PO007585,SUP013,PRD0009,WH04,20240107,20240119,20240117,632,632,129.79,82027.28
PO007586,SUP001,PRD0067,WH01,20240705,20240717,20240717,657,657,100.13,65785.41
PO007587,SUP021,PRD0049,WH04,20250818,20250907,20250905,569,569,239.5,136275.5
PO007588,SUP002,PRD0076,WH03,20250707,20250726,20250725,784,784,354.24,277724.16
PO007589,SUP010,PRD0058,WH01,20240308,20240328,20240412,1392,1392,293.23,408176.16
PO007590,SUP010,PRD0040,WH01,20240419,20240509,20240506,143,143,257.63,36841.09
PO007591,SUP004,PRD0015,WH04,20250118,20250202,20250131,331,247,272.68,90257.08
PO007592,SUP021,PRD0045,WH01,20250325,20250414,20250414,1397,990,215.43,300955.71
PO007593,SUP019,PRD0073,WH05,20251029,20251203,20251203,159,159,253.85,40362.15
PO007594,SUP002,PRD0076,WH05,20250528,20250616,20250615,857,857,354.24,303583.68
PO007595,SUP019,PRD0003,WH06,20240524,20240628,20240720,391,391,308.62,120670.42
PO007596,SUP024,PRD0018,WH05,20240126,20240207,20240216,751,751,162.04,121692.04
PO007597,SUP019,PRD0046,WH03,20250306,20250410,20250410,735,735,84.95,62438.25
PO007598,SUP020,PRD0056,WH05,20250111,20250220,20250305,743,743,111.86,83111.98
PO007599,SUP003,PRD0048,WH03,20250918,20251023,20251022,198,198,374.7,74190.6
PO007600,SUP002,PRD0028,WH03,20250126,20250214,20250222,120,120,239.8,28776.0
PO007601,SUP008,PRD0006,WH03,20241206,20241217,20241216,718,718,208.45,149667.1
PO007602,SUP005,PRD0013,WH04,20240725,20240806,20240806,845,845,127.58,107805.1
PO007603,SUP006,PRD0024,WH04,20240228,20240401,20240422,106,101,214.65,22752.9
PO007604,SUP004,PRD0012,WH03,20250818,20250902,20250830,845,845,75.81,64059.45
PO007605,SUP010,PRD0042,WH02,20250715,20250804,20250815,361,361,134.36,48503.96
PO007606,SUP021,PRD0005,WH01,20240420,20240510,20240510,947,947,324.26,307074.22
PO007607,SUP021,PRD0036,WH02,20250423,20250513,20250511,289,289,25.52,7375.28
PO007608,SUP005,PRD0013,WH02,20240904,20240916,20240916,582,582,127.58,74251.56
PO007609,SUP005,PRD0007,WH05,20241024,20241105,20241111,814,814,22.74,18510.36
PO007610,SUP004,PRD0021,WH02,20250731,20250815,20250815,704,704,170.55,120067.2
PO007611,SUP019,PRD0073,WH04,20250726,20250830,20250829,1431,1431,253.85,363259.35
PO007612,SUP004,PRD0057,WH05,20240509,20240524,20240521,226,226,63.37,14321.62
PO007613,SUP001,PRD0023,WH04,20240728,20240809,20240808,1291,1291,48.11,62110.01
PO007614,SUP008,PRD0065,WH03,20250712,20250723,20250722,369,369,335.57,123825.33
PO007615,SUP020,PRD0038,WH03,20250915,20251025,20251024,696,696,258.78,180110.88
PO007616,SUP022,PRD0033,WH04,20240223,20240303,20240302,579,579,341.2,197554.8
PO007617,SUP003,PRD0002,WH01,20250720,20250824,20250821,595,595,270.53,160965.35
PO007618,SUP008,PRD0043,WH01,20241128,20241209,20241206,475,475,379.8,180405.0
PO007619,SUP017,PRD0066,WH03,20250205,20250214,20250211,370,370,261.8,96866.0
PO007620,SUP003,PRD0054,WH03,20240221,20240327,20240325,403,403,39.65,15978.95
PO007621,SUP021,PRD0005,WH04,20250407,20250427,20250426,405,405,324.26,131325.3
PO007622,SUP010,PRD0040,WH03,20250405,20250425,20250516,1108,1108,257.63,285454.04
PO007623,SUP016,PRD0051,WH06,20250326,20250414,20250414,1434,1434,72.66,104194.44
PO007624,SUP001,PRD0023,WH03,20250621,20250703,20250630,142,142,48.11,6831.62
PO007625,SUP019,PRD0074,WH01,20251005,20251109,20251106,470,452,81.25,38187.5
PO007626,SUP001,PRD0069,WH03,20250731,20250812,20250812,357,357,25.4,9067.8
PO007627,SUP025,PRD0075,WH06,20250521,20250531,20250529,1061,1061,246.56,261600.16
PO007628,SUP018,PRD0060,WH05,20251029,20251209,20251227,1482,1482,380.72,564227.04
PO007629,SUP013,PRD0053,WH01,20250403,20250415,20250503,834,834,241.84,201694.56
PO007630,SUP021,PRD0045,WH01,20250401,20250421,20250421,1261,1204,215.43,271657.23
PO007631,SUP001,PRD0020,WH04,20250103,20250115,20250206,266,266,224.3,59663.8
PO007632,SUP002,PRD0031,WH01,20250606,20250625,20250622,1379,1379,73.98,102018.42
PO007633,SUP021,PRD0036,WH06,20240218,20240309,20240307,1156,1156,25.52,29501.12
PO007634,SUP021,PRD0001,WH05,20241209,20241229,20241228,681,681,358.98,244465.38
PO007635,SUP008,PRD0065,WH02,20241016,20241027,20241026,901,901,335.57,302348.57
PO007636,SUP018,PRD0032,WH06,20250912,20251023,20251020,525,417,160.48,84252.0
PO007637,SUP025,PRD0075,WH03,20240219,20240229,20240227,673,673,246.56,165934.88
PO007638,SUP002,PRD0035,WH01,20250313,20250401,20250419,813,704,152.58,124047.54
PO007639,SUP002,PRD0076,WH02,20240505,20240524,20240521,655,655,354.24,232027.2
PO007640,SUP005,PRD0013,WH04,20250823,20250904,20250904,1141,1141,127.58,145568.78
PO007641,SUP024,PRD0071,WH06,20250802,20250814,20250814,1008,1008,309.98,312459.84
PO007642,SUP002,PRD0076,WH02,20240609,20240628,20240628,558,490,354.24,197665.92
PO007643,SUP024,PRD0011,WH04,20250815,20250827,20250825,1358,1358,100.18,136044.44
PO007644,SUP009,PRD0044,WH02,20241203,20241214,20241213,1365,1365,216.5,295522.5
PO007645,SUP020,PRD0064,WH02,20251022,20251201,20251223,753,604,48.68,36656.04
PO007646,SUP024,PRD0011,WH04,20250511,20250523,20250520,712,712,100.18,71328.16
PO007647,SUP008,PRD0065,WH05,20240124,20240204,20240201,527,469,335.57,176845.39
PO007648,SUP002,PRD0076,WH01,20240517,20240605,20240604,410,410,354.24,145238.4
PO007649,SUP012,PRD0052,WH06,20241001,20241011,20241028,70,70,211.44,14800.8
PO007650,SUP008,PRD0065,WH02,20240523,20240603,20240602,936,936,335.57,314093.52
PO007651,SUP020,PRD0064,WH04,20240331,20240510,20240603,449,449,48.68,21857.32
PO007652,SUP001,PRD0023,WH04,20251027,20251108,20251105,1079,1079,48.11,51910.69
PO007653,SUP008,PRD0065,WH06,20250813,20250824,20250822,1044,1044,335.57,350335.08
PO007654,SUP012,PRD0052,WH01,20241022,20241101,20241101,444,444,211.44,93879.36
PO007655,SUP001,PRD0067,WH02,20240526,20240607,20240606,1031,1031,100.13,103234.03
PO007656,SUP019,PRD0074,WH01,20240503,20240607,20240606,1334,1183,81.25,108387.5
PO007657,SUP014,PRD0039,WH01,20250914,20251008,20251005,982,982,208.12,204373.84
PO007658,SUP020,PRD0059,WH02,20240813,20240922,20240919,171,171,194.35,33233.85
PO007659,SUP006,PRD0024,WH03,20240109,20240211,20240208,811,697,214.65,174081.15
PO007660,SUP008,PRD0065,WH04,20240927,20241008,20241008,89,89,335.57,29865.73
PO007661,SUP006,PRD0027,WH03,20241104,20241207,20241204,673,673,299.68,201684.64
PO007662,SUP004,PRD0057,WH02,20250227,20250314,20250313,794,794,63.37,50315.78
PO007663,SUP013,PRD0053,WH01,20240818,20240830,20240828,590,590,241.84,142685.6
PO007664,SUP008,PRD0065,WH03,20250919,20250930,20250928,1178,1178,335.57,395301.46
PO007665,SUP023,PRD0008,WH01,20250313,20250324,20250323,1493,1493,300.7,448945.1
PO007666,SUP004,PRD0012,WH05,20251101,20251116,20251115,173,173,75.81,13115.13
PO007667,SUP018,PRD0032,WH02,20240906,20241017,20241017,1269,1269,160.48,203649.12
PO007668,SUP004,PRD0021,WH06,20250319,20250403,20250401,1264,1264,170.55,215575.2
PO007669,SUP001,PRD0069,WH03,20240905,20240917,20240915,1252,1252,25.4,31800.8
PO007670,SUP005,PRD0007,WH06,20250420,20250502,20250523,1050,1050,22.74,23877.0
PO007671,SUP020,PRD0059,WH02,20250522,20250701,20250707,1369,1369,194.35,266065.15
PO007672,SUP008,PRD0065,WH04,20240806,20240817,20240815,1232,1232,335.57,413422.24
PO007673,SUP018,PRD0032,WH04,20250929,20251109,20251109,623,526,160.48,99979.04
PO007674,SUP017,PRD0080,WH03,20250805,20250814,20250814,251,251,376.53,94509.03
PO007675,SUP017,PRD0066,WH02,20250831,20250909,20250909,1326,1326,261.8,347146.8
PO007676,SUP020,PRD0059,WH02,20240528,20240707,20240707,878,878,194.35,170639.3
PO007677,SUP013,PRD0014,WH02,20250503,20250515,20250514,1366,1366,61.84,84473.44
PO007678,SUP010,PRD0058,WH01,20240313,20240402,20240414,646,646,293.23,189426.58
PO007679,SUP019,PRD0003,WH02,20240312,20240416,20240509,164,146,308.62,50613.68
PO007680,SUP019,PRD0046,WH02,20251023,20251127,20251124,1263,1263,84.95,107291.85
PO007681,SUP002,PRD0035,WH01,20240413,20240502,20240430,162,162,152.58,24717.96
PO007682,SUP003,PRD0002,WH04,20250810,20250914,20250914,596,596,270.53,161235.88
PO007683,SUP019,PRD0073,WH06,20241019,20241123,20241120,1050,953,253.85,266542.5
PO007684,SUP020,PRD0059,WH03,20240725,20240903,20240903,819,740,194.35,159172.65
