SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_DATE_KEY,SHIP_DATE_KEY,PROMISED_DATE_KEY,DELIVERY_DATE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE
SO0020408,CUST0199,PRD0052,WH02,SM1,20240327,20240329,20240403,20240401,39,24,115.56,8862.96
SO0020409,CUST0049,PRD0063,WH04,SM4,20250914,20250915,20250929,20250927,189,189,210.59,49122.99
SO0020410,CUST0011,PRD0049,WH05,SM2,20240605,20240608,20240710,20240709,146,146,151.2,61496.66
SO0020411,CUST0077,PRD0064,WH01,SM1,20250208,20250209,20250214,20250212,97,97,397.34,8962.8
SO0020412,CUST0085,PRD0004,WH02,SM4,20241125,20241128,20241212,20241219,238,203,179.73,6467.58
SO0020413,CUST0197,PRD0015,WH01,SM2,20250816,20250817,20250918,20250917,171,171,121.45,61977.24
SO0020414,CUST0011,PRD0063,WH05,SM2,20240901,20240903,20241005,20241002,286,286,214.65,74334.26
SO0020415,CUST0171,PRD0049,WH04,SM1,20240203,20240206,20240211,20240209,202,202,819.86,85084.42
SO0020416,CUST0003,PRD0009,WH05,SM1,20250406,20250408,20250413,20250412,279,279,1308.52,63436.23
SO0020417,CUST0154,PRD0003,WH05,SM1,20240214,20240216,20240221,20240218,229,229,935.96,93292.31
SO0020418,CUST0061,PRD0038,WH04,SM1,20240402,20240405,20240410,20240408,43,43,149.41,19543.93
SO0020419,CUST0155,PRD0052,WH06,SM1,20250903,20250905,20250910,20250907,204,204,943.03,75335.16
SO0020420,CUST0098,PRD0019,WH01,SM4,20240513,20240515,20240529,20240609,132,132,161.93,72507.6
SO0020421,CUST0183,PRD0079,WH01,SM3,20241101,20241103,20241112,20241111,218,218,383.08,43957.52
SO0020422,CUST0103,PRD0020,WH03,SM1,20251002,20251005,20251010,20251008,78,78,401.75,29079.18
SO0020423,CUST0184,PRD0048,WH06,SM3,20240910,20240911,20240920,20240917,253,253,359.46,126965.52
SO0020424,CUST0071,PRD0067,WH02,SM3,20241204,20241205,20241214,20241224,39,39,62.87,5244.33
SO0020425,CUST0181,PRD0031,WH01,SM4,20240917,20240918,20241002,20240930,58,58,57.08,5512.32
SO0020426,CUST0019,PRD0010,WH02,SM4,20250623,20250626,20250710,20250720,146,146,188.4,10720.78
SO0020427,CUST0198,PRD0026,WH06,SM4,20240819,20240822,20240905,20240902,42,42,51.16,22560.3
SO0020428,CUST0060,PRD0010,WH02,SM1,20250622,20250624,20250629,20250706,72,72,293.81,5286.96
SO0020429,CUST0040,PRD0065,WH05,SM2,20251108,20251109,20251211,20251209,127,102,99.31,45152.34
SO0020430,CUST0145,PRD0017,WH04,SM1,20250721,20250722,20250727,20250726,124,124,399.77,49156.08
SO0020431,CUST0129,PRD0055,WH05,SM4,20250415,20250418,20250502,20250512,261,261,237.0,103423.86
SO0020432,CUST0119,PRD0021,WH04,SM2,20240701,20240703,20240804,20240801,235,235,158.48,75270.5
SO0020433,CUST0082,PRD0027,WH02,SM1,20251003,20251005,20251010,20251007,245,199,838.99,106198.34
SO0020434,CUST0148,PRD0030,WH06,SM2,20250919,20250922,20251024,20251023,20,20,19.22,1740.6
SO0020435,CUST0084,PRD0019,WH05,SM4,20240304,20240306,20240320,20240319,54,54,60.7,29662.2
SO0020436,CUST0038,PRD0025,WH02,SM3,20250630,20250701,20250710,20250707,111,111,138.18,27841.02
SO0020437,CUST0093,PRD0001,WH06,SM1,20250907,20250909,20250914,20250913,32,32,111.51,15406.4
SO0020438,CUST0182,PRD0070,WH04,SM2,20250312,20250313,20250414,20250412,86,86,74.12,37695.52
SO0020439,CUST0061,PRD0079,WH03,SM4,20240104,20240106,20240120,20240117,184,184,232.38,37101.76
SO0020440,CUST0117,PRD0016,WH02,SM3,20251104,20251106,20251115,20251113,109,109,154.58,35275.67
SO0020441,CUST0081,PRD0039,WH06,SM1,20251105,20251108,20251113,20251112,31,31,107.11,11660.96
SO0020442,CUST0192,PRD0062,WH01,SM3,20240202,20240203,20240212,20240209,165,165,254.79,54374.1
SO0020443,CUST0003,PRD0026,WH06,SM4,20240403,20240405,20240419,20240416,218,218,261.43,117098.7
SO0020444,CUST0042,PRD0078,WH01,SM3,20251025,20251026,20251104,20251101,76,76,112.84,31606.12
SO0020445,CUST0075,PRD0076,WH03,SM3,20240915,20240916,20240925,20240924,160,160,220.06,96988.8
SO0020446,CUST0127,PRD0001,WH03,SM4,20241106,20241108,20241122,20241121,288,288,372.35,138657.6
SO0020447,CUST0175,PRD0045,WH02,SM2,20240102,20240104,20240205,20240214,291,245,202.72,87687.95
SO0020448,CUST0127,PRD0064,WH06,SM2,20241129,20241130,20250101,20241231,263,244,238.44,22545.6
SO0020449,CUST0073,PRD0079,WH03,SM3,20250830,20250902,20250911,20250908,230,230,331.93,46377.2
SO0020450,CUST0086,PRD0080,WH04,SM2,20240508,20240511,20240612,20240609,195,195,194.41,98863.05
SO0020451,CUST0077,PRD0010,WH02,SM1,20241121,20241122,20241127,20241130,162,162,534.54,11895.66
SO0020452,CUST0016,PRD0019,WH01,SM1,20250318,20250320,20250325,20250324,273,273,1171.55,149958.9
SO0020453,CUST0193,PRD0041,WH01,SM2,20250731,20250801,20250902,20250901,284,284,224.42,67518.16
SO0020454,CUST0038,PRD0063,WH05,SM3,20240128,20240130,20240208,20240205,234,234,336.45,60818.94
SO0020455,CUST0039,PRD0069,WH05,SM3,20251022,20251023,20251101,20251030,6,6,9.26,250.5
SO0020456,CUST0163,PRD0061,WH05,SM1,20240626,20240628,20240703,20240701,273,273,1122.16,23690.94
SO0020457,CUST0072,PRD0064,WH01,SM1,20250729,20250731,20250805,20250804,165,165,850.99,15246.0
SO0020458,CUST0032,PRD0053,WH01,SM2,20250609,20250610,20250712,20250721,117,117,98.46,52496.73
SO0020459,CUST0178,PRD0048,WH06,SM4,20240819,20240821,20240904,20240901,185,185,217.99,92840.4
SO0020460,CUST0163,PRD0062,WH06,SM1,20250224,20250225,20250302,20250227,267,267,1116.62,87987.18
SO0020461,CUST0006,PRD0019,WH01,SM1,20240321,20240324,20240329,20240327,111,111,514.23,60972.3
SO0020462,CUST0031,PRD0074,WH01,SM4,20240221,20240223,20240308,20240306,120,120,127.03,13903.2
SO0020463,CUST0171,PRD0019,WH01,SM1,20241231,20250101,20250106,20250105,89,89,292.8,48887.7
SO0020464,CUST0053,PRD0019,WH04,SM4,20250415,20250416,20250430,20250427,132,118,124.89,64817.4
SO0020465,CUST0025,PRD0024,WH05,SM1,20240912,20240913,20240918,20240924,162,162,653.54,57164.94
SO0020466,CUST0099,PRD0046,WH04,SM4,20250909,20250912,20250926,20250925,224,224,219.32,32379.2
SO0020467,CUST0098,PRD0022,WH06,SM4,20251029,20251031,20251114,20251111,83,83,83.19,41619.52
SO0020468,CUST0154,PRD0046,WH03,SM4,20250823,20250826,20250909,20250906,252,252,287.19,36426.6
SO0020469,CUST0164,PRD0026,WH04,SM4,20251105,20251106,20251120,20251118,48,48,57.35,25783.2
SO0020470,CUST0004,PRD0038,WH02,SM1,20250304,20250307,20250312,20250310,89,89,334.34,40451.39
SO0020471,CUST0044,PRD0050,WH03,SM2,20240601,20240604,20240706,20240705,51,51,49.23,8755.17
SO0020472,CUST0145,PRD0002,WH02,SM2,20241102,20241105,20241207,20241212,206,206,148.12,79849.72
SO0020473,CUST0058,PRD0031,WH06,SM3,20251108,20251109,20251118,20251122,121,121,151.83,11499.84
SO0020474,CUST0108,PRD0035,WH06,SM1,20241229,20241230,20250104,20250106,93,93,370.15,22568.31
SO0020475,CUST0107,PRD0073,WH04,SM3,20240202,20240205,20240214,20240213,49,49,92.49,22429.75
SO0020476,CUST0040,PRD0018,WH04,SM1,20251120,20251121,20251126,20251125,135,135,638.43,31623.75
SO0020477,CUST0138,PRD0063,WH04,SM3,20240916,20240918,20240927,20240925,148,148,285.35,38466.68
SO0020478,CUST0002,PRD0065,WH02,SM3,20250429,20250430,20250509,20250516,251,251,403.87,111110.17
SO0020479,CUST0124,PRD0068,WH04,SM3,20240329,20240401,20240410,20240408,126,126,214.36,77042.7
SO0020480,CUST0054,PRD0045,WH02,SM4,20240716,20240719,20240802,20240806,257,226,253.81,80887.66
SO0020481,CUST0055,PRD0064,WH01,SM1,20250313,20250316,20250321,20250318,182,182,928.79,16816.8
SO0020482,CUST0053,PRD0010,WH05,SM4,20251017,20251020,20251103,20251101,49,49,48.28,3598.07
SO0020483,CUST0188,PRD0030,WH06,SM4,20240323,20240324,20240407,20240405,252,252,237.95,21931.56
SO0020484,CUST0019,PRD0002,WH02,SM4,20241004,20241005,20241019,20241028,16,16,12.99,6201.92
SO0020485,CUST0053,PRD0044,WH06,SM2,20250609,20250610,20250712,20250717,260,260,215.28,101410.4
SO0020486,CUST0165,PRD0052,WH02,SM1,20240221,20240224,20240229,20240226,139,139,639.46,51331.31
SO0020487,CUST0122,PRD0012,WH01,SM4,20250124,20250127,20250210,20250207,183,183,236.14,22746.9
SO0020488,CUST0182,PRD0026,WH06,SM2,20240914,20240916,20241018,20241015,117,99,96.98,53177.85
SO0020489,CUST0042,PRD0057,WH06,SM2,20240208,20240211,20240314,20240311,288,288,294.87,33917.76
SO0020490,CUST0108,PRD0028,WH02,SM4,20250218,20250220,20250306,20250316,89,89,97.41,28705.17
SO0020491,CUST0140,PRD0068,WH03,SM2,20241007,20241010,20241111,20241108,298,298,233.04,182212.1
SO0020492,CUST0121,PRD0028,WH01,SM2,20250403,20250406,20250508,20250507,219,219,209.9,70634.07
SO0020493,CUST0152,PRD0056,WH06,SM3,20250216,20250217,20250226,20250225,257,248,401.55,41244.88
SO0020494,CUST0118,PRD0068,WH04,SM2,20241116,20241118,20241220,20241217,276,276,225.37,168760.2
SO0020495,CUST0045,PRD0028,WH01,SM4,20250915,20250917,20251001,20250929,226,226,266.95,72891.78
SO0020496,CUST0009,PRD0080,WH01,SM4,20240616,20240617,20240701,20240630,111,111,88.84,56275.89
SO0020497,CUST0011,PRD0060,WH01,SM1,20251114,20251115,20251120,20251118,26,26,116.83,13135.72
SO0020498,CUST0172,PRD0043,WH02,SM3,20240422,20240424,20240503,20240501,56,56,98.03,39254.32
SO0020499,CUST0022,PRD0069,WH05,SM2,20251105,20251106,20251208,20251214,218,218,222.02,9101.5
SO0020500,CUST0020,PRD0032,WH02,SM3,20250829,20250901,20250910,20250907,55,46,83.09,10753.42
SO0020501,CUST0150,PRD0047,WH03,SM4,20241215,20241218,20250101,20250110,134,134,122.65,43537.94
SO0020502,CUST0184,PRD0055,WH02,SM4,20250924,20250925,20251009,20251017,150,93,84.64,36852.18
SO0020503,CUST0128,PRD0029,WH02,SM2,20250107,20250110,20250211,20250218,76,65,59.65,7429.5
SO0020504,CUST0177,PRD0074,WH01,SM1,20240824,20240826,20240831,20240909,77,77,303.64,8921.22
SO0020505,CUST0008,PRD0080,WH01,SM3,20251118,20251121,20251130,20251129,166,166,205.13,84160.34
SO0020506,CUST0013,PRD0042,WH03,SM2,20240407,20240410,20240512,20240509,159,159,158.52,31973.31
SO0020507,CUST0186,PRD0013,WH04,SM2,20241004,20241006,20241107,20241113,62,62,41.58,13884.28
SO0020508,CUST0029,PRD0031,WH06,SM4,20250606,20250608,20250622,20250620,104,104,115.21,9884.16
SO0020509,CUST0073,PRD0037,WH04,SM4,20240525,20240528,20240611,20240610,71,71,65.68,48431.94
SO0020510,CUST0194,PRD0016,WH02,SM3,20250110,20250113,20250122,20250121,115,115,167.3,37217.45
SO0020511,CUST0165,PRD0034,WH03,SM1,20240226,20240227,20240303,20240301,39,39,162.43,6544.98
SO0020512,CUST0068,PRD0071,WH05,SM3,20240122,20240124,20240202,20240211,252,252,459.61,133091.28
SO0020513,CUST0067,PRD0074,WH02,SM1,20250222,20250224,20250301,20250306,251,251,1011.63,29080.86
SO0020514,CUST0129,PRD0047,WH04,SM1,20240228,20240301,20240306,20240305,50,50,213.49,16245.5
SO0020515,CUST0107,PRD0045,WH02,SM1,20251105,20251107,20251112,20251110,290,290,1420.45,103793.9
SO0020516,CUST0144,PRD0008,WH03,SM3,20240818,20240819,20240828,20240826,99,99,162.8,54448.02
SO0020517,CUST0046,PRD0079,WH01,SM3,20250524,20250526,20250604,20250603,126,104,148.26,20970.56
SO0020518,CUST0197,PRD0060,WH01,SM2,20240106,20240107,20240208,20240207,24,24,19.83,12125.28
SO0020519,CUST0112,PRD0072,WH02,SM3,20250304,20250307,20250316,20250314,294,294,400.56,33148.5
SO0020520,CUST0166,PRD0040,WH04,SM4,20240616,20240618,20240702,20240630,292,292,266.92,107064.72
SO0020521,CUST0138,PRD0035,WH06,SM3,20241108,20241110,20241119,20241124,5,5,7.15,1213.35
SO0020522,CUST0074,PRD0030,WH06,SM3,20250116,20250117,20250126,20250124,203,203,284.04,17667.09
SO0020523,CUST0189,PRD0060,WH05,SM4,20241226,20241228,20250111,20250108,188,188,172.77,94981.36
SO0020524,CUST0069,PRD0073,WH04,SM4,20240624,20240626,20240710,20240707,52,52,53.44,23803.0
SO0020525,CUST0046,PRD0048,WH04,SM3,20240115,20240116,20240125,20240123,108,108,200.99,54198.72
SO0020526,CUST0179,PRD0024,WH05,SM3,20250915,20250917,20250926,20250924,256,256,342.43,90334.72
SO0020527,CUST0134,PRD0030,WH06,SM4,20240519,20240522,20240605,20240603,202,202,259.02,17580.06
SO0020528,CUST0015,PRD0077,WH04,SM1,20250919,20250920,20250925,20250924,35,35,148.1,5118.4
SO0020529,CUST0137,PRD0010,WH01,SM2,20250820,20250823,20250924,20250921,83,83,60.84,6094.69
SO0020530,CUST0086,PRD0027,WH02,SM4,20240116,20240119,20240202,20240131,15,15,15.43,8004.9
SO0020531,CUST0073,PRD0042,WH01,SM4,20250820,20250823,20250906,20250904,294,264,304.95,53087.76
SO0020532,CUST0019,PRD0056,WH04,SM1,20240305,20240308,20240313,20240312,153,153,748.83,25445.43
SO0020533,CUST0197,PRD0055,WH02,SM3,20250225,20250226,20250307,20250306,137,137,216.11,54287.62
SO0020534,CUST0135,PRD0009,WH01,SM4,20241031,20241101,20241115,20241114,113,113,130.8,25692.81
SO0020535,CUST0163,PRD0071,WH05,SM1,20241220,20241221,20241226,20241223,81,81,287.44,42779.34
SO0020536,CUST0120,PRD0049,WH04,SM3,20240117,20240120,20240129,20240126,182,182,332.75,76660.22
SO0020537,CUST0182,PRD0013,WH06,SM4,20241225,20241226,20250109,20250107,113,113,136.53,25305.22
SO0020538,CUST0020,PRD0020,WH06,SM2,20250908,20250910,20251012,20251011,257,257,224.42,95812.17
SO0020539,CUST0142,PRD0042,WH03,SM2,20250525,20250527,20250628,20250708,133,133,127.18,26744.97
SO0020540,CUST0120,PRD0020,WH01,SM2,20250727,20250728,20250829,20250826,128,128,123.51,47719.68
SO0020541,CUST0010,PRD0052,WH03,SM2,20250901,20250903,20251005,20251003,69,69,57.92,25481.01
SO0020542,CUST0185,PRD0056,WH06,SM2,20241130,20241203,20250104,20250103,153,153,114.93,25445.43
SO0020543,CUST0095,PRD0046,WH04,SM3,20241224,20241225,20250103,20241231,288,271,380.11,39173.05
SO0020544,CUST0141,PRD0049,WH04,SM2,20251016,20251018,20251119,20251129,47,47,47.85,19796.87
SO0020545,CUST0124,PRD0045,WH02,SM4,20251012,20251014,20251028,20251030,36,36,31.84,12884.76
SO0020546,CUST0065,PRD0035,WH03,SM4,20240414,20240417,20240501,20240430,56,56,58.21,13589.52
SO0020547,CUST0034,PRD0034,WH05,SM3,20251114,20251116,20251125,20251122,10,10,17.67,1678.2
SO0020548,CUST0145,PRD0005,WH04,SM1,20250327,20250329,20250403,20250402,200,200,798.39,94434.0
SO0020549,CUST0086,PRD0060,WH01,SM4,20241120,20241121,20241205,20241203,36,36,33.39,18187.92
SO0020550,CUST0100,PRD0015,WH01,SM4,20240131,20240201,20240215,20240212,37,37,35.43,13410.28
SO0020551,CUST0054,PRD0074,WH01,SM4,20251028,20251030,20251113,20251112,133,133,142.47,15409.38
SO0020552,CUST0021,PRD0033,WH01,SM3,20240830,20240901,20240910,20240908,51,51,62.66,22243.14
SO0020553,CUST0012,PRD0080,WH01,SM3,20250813,20250815,20250824,20250821,230,230,297.22,116607.7
SO0020554,CUST0028,PRD0037,WH01,SM2,20250106,20250107,20250208,20250207,26,26,22.42,17735.64
SO0020555,CUST0136,PRD0062,WH01,SM3,20250224,20250227,20250308,20250306,225,225,298.7,74146.5
SO0020556,CUST0129,PRD0005,WH04,SM2,20241217,20241219,20250120,20250119,220,220,164.38,103877.4
SO0020557,CUST0160,PRD0074,WH01,SM1,20240508,20240509,20240514,20240512,177,177,667.76,20507.22
SO0020558,CUST0038,PRD0053,WH06,SM1,20240319,20240321,20240326,20240324,182,182,865.31,81661.58
SO0020559,CUST0083,PRD0003,WH03,SM4,20240602,20240603,20240617,20240615,142,142,175.06,57849.38
SO0020560,CUST0095,PRD0052,WH02,SM3,20250922,20250924,20251003,20251013,162,162,199.93,59824.98
SO0020561,CUST0052,PRD0063,WH05,SM1,20250408,20250411,20250416,20250419,10,10,45.24,2599.1
SO0020562,CUST0079,PRD0078,WH01,SM3,20250220,20250221,20250302,20250228,125,125,203.6,51983.75
SO0020563,CUST0028,PRD0005,WH04,SM4,20240329,20240331,20240414,20240412,83,78,65.74,36829.26
SO0020564,CUST0145,PRD0053,WH01,SM4,20240915,20240918,20241002,20240929,247,247,266.08,110826.43
SO0020565,CUST0198,PRD0025,WH01,SM3,20241111,20241112,20241121,20241120,244,244,447.52,61200.08
SO0020566,CUST0135,PRD0048,WH04,SM3,20241024,20241027,20241105,20241104,195,195,276.99,97858.8
SO0020567,CUST0069,PRD0055,WH04,SM2,20241209,20241212,20250113,20250115,252,252,173.76,99857.52
SO0020568,CUST0059,PRD0007,WH04,SM2,20240908,20240911,20241013,20241010,165,165,108.58,5751.9
SO0020569,CUST0113,PRD0053,WH01,SM3,20251106,20251109,20251118,20251116,138,138,183.57,61919.22
SO0020570,CUST0181,PRD0009,WH05,SM2,20241103,20241106,20241208,20241205,209,209,201.14,47520.33
SO0020571,CUST0095,PRD0038,WH02,SM1,20250508,20250511,20250516,20250513,297,266,1371.86,120899.66
SO0020572,CUST0048,PRD0040,WH01,SM3,20240522,20240525,20240603,20240601,17,17,32.16,6233.22
SO0020573,CUST0038,PRD0020,WH06,SM2,20241109,20241112,20241214,20241218,234,199,141.76,74189.19
SO0020574,CUST0012,PRD0071,WH03,SM2,20241128,20241130,20250101,20241230,162,162,163.03,85558.68
SO0020575,CUST0072,PRD0060,WH01,SM1,20250610,20250612,20250617,20250614,149,149,702.93,75277.78
SO0020576,CUST0170,PRD0059,WH05,SM3,20240824,20240825,20240903,20240901,93,93,172.27,27014.64
SO0020577,CUST0140,PRD0002,WH02,SM4,20250212,20250214,20250228,20250226,222,222,246.35,86051.64
SO0020578,CUST0091,PRD0052,WH06,SM1,20241109,20241111,20241116,20241113,103,103,332.02,38036.87
SO0020579,CUST0019,PRD0078,WH03,SM1,20250805,20250806,20250811,20250810,65,65,260.19,27031.55
SO0020580,CUST0142,PRD0032,WH06,SM1,20250703,20250706,20250711,20250709,17,14,68.73,3272.78
SO0020581,CUST0022,PRD0058,WH02,SM2,20241224,20241225,20250126,20250125,211,211,205.51,99579.34
SO0020582,CUST0015,PRD0035,WH03,SM4,20240514,20240517,20240531,20240530,215,215,235.07,52174.05
SO0020583,CUST0190,PRD0039,WH04,SM1,20251121,20251122,20251127,20251203,273,250,875.52,94040.0
SO0020584,CUST0085,PRD0003,WH03,SM1,20250130,20250201,20250206,20250205,250,250,1097.77,101847.5
SO0020585,CUST0114,PRD0031,WH01,SM4,20240730,20240731,20240814,20240812,141,141,122.97,13400.64
SO0020586,CUST0179,PRD0042,WH01,SM4,20240515,20240517,20240531,20240529,174,174,178.78,34989.66
SO0020587,CUST0092,PRD0030,WH02,SM2,20250325,20250326,20250427,20250424,280,144,92.17,12532.32
SO0020588,CUST0173,PRD0061,WH05,SM3,20250227,20250301,20250310,20250308,70,70,103.29,6074.6
SO0020589,CUST0138,PRD0035,WH06,SM4,20250519,20250522,20250605,20250604,187,187,183.64,45379.29
SO0020590,CUST0016,PRD0077,WH04,SM2,20241121,20241123,20241225,20241222,288,288,255.51,42117.12
SO0020591,CUST0103,PRD0024,WH03,SM3,20250314,20250315,20250324,20250321,15,15,23.69,5293.05
SO0020592,CUST0069,PRD0042,WH01,SM1,20250707,20250710,20250715,20250714,154,154,636.35,30967.86
SO0020593,CUST0135,PRD0016,WH06,SM1,20240227,20240228,20240304,20240303,53,53,189.72,17152.39
SO0020594,CUST0065,PRD0030,WH06,SM2,20240822,20240824,20240925,20240923,98,98,85.0,8528.94
SO0020595,CUST0200,PRD0065,WH06,SM1,20240718,20240720,20240725,20240723,55,55,220.93,24346.85
SO0020596,CUST0178,PRD0050,WH04,SM4,20240813,20240814,20240828,20240825,63,63,68.8,10815.21
SO0020597,CUST0175,PRD0025,WH02,SM2,20250610,20250612,20250714,20250711,41,41,35.36,10283.62
SO0020598,CUST0094,PRD0058,WH03,SM2,20240201,20240202,20240305,20240303,187,187,146.86,88252.78
SO0020599,CUST0144,PRD0031,WH01,SM4,20250214,20250216,20250302,20250305,180,180,179.53,17107.2
SO0020600,CUST0041,PRD0035,WH03,SM3,20240121,20240122,20240131,20240128,181,181,323.14,43923.27
SO0020601,CUST0182,PRD0052,WH06,SM4,20241107,20241109,20241123,20241122,69,69,69.06,25481.01
SO0020602,CUST0163,PRD0016,WH06,SM1,20250215,20250217,20250222,20250221,168,168,781.5,54369.84
SO0020603,CUST0153,PRD0048,WH06,SM4,20241208,20241211,20241225,20241224,60,60,72.12,30110.4
SO0020604,CUST0048,PRD0033,WH01,SM1,20241102,20241103,20241108,20241106,94,94,310.55,40997.16
SO0020605,CUST0154,PRD0017,WH01,SM2,20241206,20241207,20250108,20250105,295,295,226.79,116943.9
SO0020606,CUST0040,PRD0048,WH01,SM4,20241001,20241003,20241017,20241016,265,265,253.52,132987.6
SO0020607,CUST0088,PRD0069,WH05,SM2,20241006,20241009,20241110,20241108,264,264,184.16,11022.0
SO0020608,CUST0039,PRD0077,WH03,SM3,20250908,20250911,20250920,20250917,205,205,380.19,29979.2
SO0020609,CUST0102,PRD0030,WH06,SM4,20241224,20241227,20250110,20250108,199,191,175.86,16622.73
SO0020610,CUST0069,PRD0020,WH06,SM4,20240323,20240325,20240408,20240405,180,180,179.49,67105.8
SO0020611,CUST0123,PRD0055,WH02,SM4,20240214,20240215,20240229,20240311,43,41,40.17,16246.66
SO0020612,CUST0059,PRD0007,WH02,SM2,20240814,20240815,20240916,20240915,132,120,82.1,4183.2
SO0020613,CUST0169,PRD0003,WH05,SM4,20250718,20250720,20250803,20250731,211,211,173.02,85959.29
SO0020614,CUST0186,PRD0077,WH03,SM3,20240618,20240621,20240630,20240710,145,145,266.04,21204.8
SO0020615,CUST0097,PRD0039,WH03,SM2,20250117,20250118,20250219,20250216,90,90,80.09,33854.4
SO0020616,CUST0178,PRD0047,WH04,SM4,20241030,20241101,20241115,20241112,159,159,204.19,51660.69
SO0020617,CUST0159,PRD0023,WH06,SM4,20240218,20240221,20240306,20240304,32,32,38.81,2754.24
SO0020618,CUST0051,PRD0046,WH04,SM2,20250308,20250310,20250411,20250410,96,96,82.04,13876.8
SO0020619,CUST0037,PRD0034,WH03,SM4,20250820,20250823,20250906,20250903,149,149,173.45,25005.18
SO0020620,CUST0082,PRD0063,WH05,SM3,20240323,20240326,20240404,20240414,153,153,279.33,39766.23
SO0020621,CUST0054,PRD0004,WH05,SM1,20240927,20240929,20241004,20241003,119,119,486.68,3791.34
SO0020622,CUST0048,PRD0030,WH06,SM1,20250203,20250205,20250210,20250207,243,243,1012.91,21148.29
SO0020623,CUST0061,PRD0049,WH04,SM4,20241130,20241201,20241215,20241218,220,220,176.32,92666.2
SO0020624,CUST0026,PRD0050,WH04,SM2,20240115,20240117,20240218,20240217,135,135,109.46,23175.45
SO0020625,CUST0007,PRD0049,WH04,SM2,20250511,20250514,20250615,20250614,26,26,19.65,10951.46
SO0020626,CUST0122,PRD0028,WH04,SM1,20250422,20250423,20250428,20250427,283,260,1327.27,83857.8
SO0020627,CUST0073,PRD0023,WH03,SM4,20250929,20250930,20251014,20251013,176,176,144.36,15148.32
SO0020628,CUST0196,PRD0030,WH02,SM3,20240625,20240628,20240707,20240706,276,276,351.03,24020.28
SO0020629,CUST0137,PRD0056,WH02,SM1,20251111,20251114,20251119,20251118,204,204,959.49,33927.24
SO0020630,CUST0041,PRD0051,WH03,SM2,20250119,20250121,20250222,20250221,166,166,171.85,19506.66
SO0020631,CUST0067,PRD0063,WH05,SM3,20240425,20240426,20240505,20240502,167,167,254.53,43404.97
SO0020632,CUST0038,PRD0053,WH06,SM1,20251111,20251114,20251119,20251116,119,119,586.19,53394.11
SO0020633,CUST0094,PRD0011,WH04,SM4,20250208,20250211,20250225,20250222,16,16,15.05,2131.52
SO0020634,CUST0007,PRD0069,WH05,SM4,20250628,20250630,20250714,20250713,81,81,92.57,3381.75
SO0020635,CUST0090,PRD0062,WH06,SM4,20251022,20251025,20251108,20251107,186,186,174.64,61294.44
SO0020636,CUST0179,PRD0038,WH02,SM3,20241115,20241117,20241126,20241123,271,271,416.42,123172.21
SO0020637,CUST0157,PRD0004,WH01,SM1,20251120,20251121,20251126,20251203,177,177,677.55,5639.22
SO0020638,CUST0120,PRD0067,WH04,SM3,20250527,20250529,20250607,20250605,236,236,365.81,31734.92
SO0020639,CUST0155,PRD0068,WH04,SM4,20251117,20251120,20251204,20251202,37,37,33.38,22623.65
SO0020640,CUST0155,PRD0076,WH04,SM3,20241129,20241201,20241210,20241209,132,132,245.2,80015.76
SO0020641,CUST0009,PRD0035,WH03,SM2,20250715,20250717,20250818,20250817,39,39,31.3,9464.13
SO0020642,CUST0135,PRD0072,WH02,SM4,20250710,20250713,20250727,20250726,265,265,326.5,29878.75
SO0020643,CUST0191,PRD0057,WH06,SM1,20250713,20250714,20250719,20250716,113,113,465.78,13308.01
SO0020644,CUST0061,PRD0036,WH01,SM3,20240729,20240730,20240808,20240807,24,24,28.98,1133.76
SO0020645,CUST0159,PRD0003,WH03,SM3,20240929,20241001,20241010,20241020,276,276,336.67,112439.64
SO0020646,CUST0079,PRD0072,WH02,SM4,20250128,20250131,20250214,20250218,161,161,174.53,18152.75
SO0020647,CUST0010,PRD0005,WH04,SM4,20250622,20250623,20250707,20250705,22,22,26.8,10387.74
SO0020648,CUST0065,PRD0066,WH04,SM4,20250709,20250711,20250725,20250722,148,148,133.42,50710.72
SO0020649,CUST0029,PRD0073,WH06,SM3,20241228,20241231,20250109,20250108,186,186,275.36,85141.5
SO0020650,CUST0104,PRD0036,WH01,SM3,20241230,20241231,20250109,20250108,232,232,419.03,10959.68
SO0020651,CUST0070,PRD0070,WH03,SM4,20240511,20240513,20240527,20240525,128,128,115.41,56104.96
SO0020652,CUST0063,PRD0029,WH02,SM2,20250915,20250916,20251018,20251015,92,92,73.44,10515.6
SO0020653,CUST0151,PRD0044,WH05,SM1,20250503,20250505,20250510,20250508,140,140,503.25,54605.6
SO0020654,CUST0174,PRD0008,WH04,SM4,20241126,20241128,20241212,20241214,268,268,244.68,147394.64
SO0020655,CUST0011,PRD0071,WH04,SM4,20250830,20250902,20250916,20250913,125,125,108.28,66017.5
SO0020656,CUST0179,PRD0007,WH04,SM1,20251107,20251109,20251114,20251111,278,251,869.14,8749.86
SO0020657,CUST0121,PRD0034,WH05,SM1,20240727,20240728,20240802,20240731,244,244,1132.88,40948.08
SO0020658,CUST0069,PRD0002,WH04,SM1,20240720,20240722,20240727,20240724,258,258,1098.25,100005.96
