SNAPSHOT_DATE_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ON_HAND_QTY,REORDER_POINT,SAFETY_STOCK
20251124,PRD0056,WH02,0,166,88
20251201,PRD0056,WH02,0,166,88
20251208,PRD0056,WH02,0,166,88
20251215,PRD0056,WH02,0,166,88
20251222,PRD0056,WH02,0,166,88
20251229,PRD0056,WH02,0,166,88
20240101,PRD0056,WH06,355,156,100
20240108,PRD0056,WH06,277,156,100
20240115,PRD0056,WH06,203,156,100
20240122,PRD0056,WH06,132,156,100
20240129,PRD0056,WH06,140,156,100
20240205,PRD0056,WH06,126,156,100
20240212,PRD0056,WH06,131,156,100
20240219,PRD0056,WH06,125,156,100
20240226,PRD0056,WH06,113,156,100
20240304,PRD0056,WH06,105,156,100
20240311,PRD0056,WH06,92,156,100
20240318,PRD0056,WH06,73,156,100
20240325,PRD0056,WH06,69,156,100
20240401,PRD0056,WH06,87,156,100
20240408,PRD0056,WH06,79,156,100
20240415,PRD0056,WH06,88,156,100
20240422,PRD0056,WH06,59,156,100
20240429,PRD0056,WH06,76,156,100
20240506,PRD0056,WH06,68,156,100
20240513,PRD0056,WH06,69,156,100
20240520,PRD0056,WH06,58,156,100
20240527,PRD0056,WH06,68,156,100
20240603,PRD0056,WH06,78,156,100
20240610,PRD0056,WH06,65,156,100
20240617,PRD0056,WH06,71,156,100
20240624,PRD0056,WH06,52,156,100
20240701,PRD0056,WH06,46,156,100
20240708,PRD0056,WH06,51,156,100
20240715,PRD0056,WH06,41,156,100
20240722,PRD0056,WH06,47,156,100
20240729,PRD0056,WH06,30,156,100
20240805,PRD0056,WH06,35,156,100
20240812,PRD0056,WH06,30,156,100
20240819,PRD0056,WH06,41,156,100
20240826,PRD0056,WH06,37,156,100
20240902,PRD0056,WH06,29,156,100
20240909,PRD0056,WH06,4,156,100
20240916,PRD0056,WH06,0,156,100
20240923,PRD0056,WH06,19,156,100
20240930,PRD0056,WH06,31,156,100
20241007,PRD0056,WH06,13,156,100
20241014,PRD0056,WH06,10,156,100
20241021,PRD0056,WH06,5,156,100
20241028,PRD0056,WH06,32,156,100
20241104,PRD0056,WH06,0,156,100
20241111,PRD0056,WH06,0,156,100
20241118,PRD0056,WH06,0,156,100
20241125,PRD0056,WH06,0,156,100
20241202,PRD0056,WH06,0,156,100
20241209,PRD0056,WH06,0,156,100
20241216,PRD0056,WH06,0,156,100
20241223,PRD0056,WH06,0,156,100
20241230,PRD0056,WH06,0,156,100
20250106,PRD0056,WH06,0,156,100
20250113,PRD0056,WH06,0,156,100
20250120,PRD0056,WH06,0,156,100
20250127,PRD0056,WH06,0,156,100
20250203,PRD0056,WH06,24,156,100
20250210,PRD0056,WH06,13,156,100
20250217,PRD0056,WH06,6,156,100
20250224,PRD0056,WH06,9,156,100
20250303,PRD0056,WH06,10,156,100
20250310,PRD0056,WH06,0,156,100
20250317,PRD0056,WH06,0,156,100
20250324,PRD0056,WH06,0,156,100
20250331,PRD0056,WH06,2,156,100
20250407,PRD0056,WH06,0,156,100
20250414,PRD0056,WH06,14,156,100
20250421,PRD0056,WH06,0,156,100
20250428,PRD0056,WH06,20,156,100
20250505,PRD0056,WH06,13,156,100
20250512,PRD0056,WH06,3,156,100
20250519,PRD0056,WH06,0,156,100
20250526,PRD0056,WH06,0,156,100
20250602,PRD0056,WH06,2,156,100
20250609,PRD0056,WH06,6,156,100
20250616,PRD0056,WH06,11,156,100
20250623,PRD0056,WH06,11,156,100
20250630,PRD0056,WH06,17,156,100
20250707,PRD0056,WH06,12,156,100
20250714,PRD0056,WH06,22,156,100
20250721,PRD0056,WH06,28,156,100
20250728,PRD0056,WH06,43,156,100
20250804,PRD0056,WH06,38,156,100
20250811,PRD0056,WH06,27,156,100
20250818,PRD0056,WH06,20,156,100
20250825,PRD0056,WH06,12,156,100
20250901,PRD0056,WH06,0,156,100
20250908,PRD0056,WH06,0,156,100
20250915,PRD0056,WH06,5,156,100
20250922,PRD0056,WH06,14,156,100
20250929,PRD0056,WH06,19,156,100
20251006,PRD0056,WH06,20,156,100
20251013,PRD0056,WH06,13,156,100
20251020,PRD0056,WH06,23,156,100
20251027,PRD0056,WH06,42,156,100
20251103,PRD0056,WH06,10,156,100
20251110,PRD0056,WH06,1,156,100
20251117,PRD0056,WH06,0,156,100
20251124,PRD0056,WH06,0,156,100
20251201,PRD0056,WH06,0,156,100
20251208,PRD0056,WH06,0,156,100
20251215,PRD0056,WH06,0,156,100
20251222,PRD0056,WH06,0,156,100
20251229,PRD0056,WH06,0,156,100
20240101,PRD0057,WH04,115,54,30
20240108,PRD0057,WH04,89,54,30
20240115,PRD0057,WH04,72,54,30
20240122,PRD0057,WH04,48,54,30
20240129,PRD0057,WH04,52,54,30
20240205,PRD0057,WH04,47,54,30
20240212,PRD0057,WH04,34,54,30
20240219,PRD0057,WH04,32,54,30
20240226,PRD0057,WH04,35,54,30
20240304,PRD0057,WH04,41,54,30
20240311,PRD0057,WH04,42,54,30
20240318,PRD0057,WH04,43,54,30
20240325,PRD0057,WH04,46,54,30
20240401,PRD0057,WH04,40,54,30
20240408,PRD0057,WH04,37,54,30
20240415,PRD0057,WH04,38,54,30
20240422,PRD0057,WH04,49,54,30
20240429,PRD0057,WH04,45,54,30
20240506,PRD0057,WH04,45,54,30
20240513,PRD0057,WH04,53,54,30
20240520,PRD0057,WH04,54,54,30
20240527,PRD0057,WH04,35,54,30
20240603,PRD0057,WH04,45,54,30
20240610,PRD0057,WH04,36,54,30
20240617,PRD0057,WH04,45,54,30
20240624,PRD0057,WH04,41,54,30
20240701,PRD0057,WH04,30,54,30
20240708,PRD0057,WH04,31,54,30
20240715,PRD0057,WH04,28,54,30
20240722,PRD0057,WH04,32,54,30
20240729,PRD0057,WH04,31,54,30
20240805,PRD0057,WH04,21,54,30
20240812,PRD0057,WH04,18,54,30
20240819,PRD0057,WH04,15,54,30
20240826,PRD0057,WH04,26,54,30
20240902,PRD0057,WH04,21,54,30
20240909,PRD0057,WH04,26,54,30
20240916,PRD0057,WH04,27,54,30
20240923,PRD0057,WH04,29,54,30
20240930,PRD0057,WH04,26,54,30
20241007,PRD0057,WH04,17,54,30
20241014,PRD0057,WH04,12,54,30
20241021,PRD0057,WH04,8,54,30
20241028,PRD0057,WH04,19,54,30
20241104,PRD0057,WH04,26,54,30
20241111,PRD0057,WH04,19,54,30
20241118,PRD0057,WH04,7,54,30
20241125,PRD0057,WH04,0,54,30
20241202,PRD0057,WH04,0,54,30
20241209,PRD0057,WH04,0,54,30
20241216,PRD0057,WH04,0,54,30
20241223,PRD0057,WH04,0,54,30
20241230,PRD0057,WH04,0,54,30
20250106,PRD0057,WH04,0,54,30
20250113,PRD0057,WH04,2,54,30
20250120,PRD0057,WH04,11,54,30
20250127,PRD0057,WH04,12,54,30
20250203,PRD0057,WH04,22,54,30
20250210,PRD0057,WH04,13,54,30
20250217,PRD0057,WH04,9,54,30
20250224,PRD0057,WH04,7,54,30
20250303,PRD0057,WH04,0,54,30
20250310,PRD0057,WH04,7,54,30
20250317,PRD0057,WH04,0,54,30
20250324,PRD0057,WH04,9,54,30
20250331,PRD0057,WH04,2,54,30
20250407,PRD0057,WH04,0,54,30
20250414,PRD0057,WH04,0,54,30
20250421,PRD0057,WH04,8,54,30
20250428,PRD0057,WH04,13,54,30
20250505,PRD0057,WH04,15,54,30
20250512,PRD0057,WH04,22,54,30
20250519,PRD0057,WH04,20,54,30
20250526,PRD0057,WH04,19,54,30
20250602,PRD0057,WH04,23,54,30
20250609,PRD0057,WH04,23,54,30
20250616,PRD0057,WH04,12,54,30
20250623,PRD0057,WH04,20,54,30
20250630,PRD0057,WH04,25,54,30
20250707,PRD0057,WH04,19,54,30
20250714,PRD0057,WH04,18,54,30
20250721,PRD0057,WH04,18,54,30
20250728,PRD0057,WH04,22,54,30
20250804,PRD0057,WH04,28,54,30
20250811,PRD0057,WH04,30,54,30
20250818,PRD0057,WH04,34,54,30
20250825,PRD0057,WH04,36,54,30
20250901,PRD0057,WH04,36,54,30
20250908,PRD0057,WH04,33,54,30
20250915,PRD0057,WH04,39,54,30
20250922,PRD0057,WH04,36,54,30
20250929,PRD0057,WH04,35,54,30
20251006,PRD0057,WH04,37,54,30
20251013,PRD0057,WH04,28,54,30
20251020,PRD0057,WH04,39,54,30
20251027,PRD0057,WH04,41,54,30
20251103,PRD0057,WH04,35,54,30
20251110,PRD0057,WH04,20,54,30
20251117,PRD0057,WH04,4,54,30
20251124,PRD0057,WH04,0,54,30
20251201,PRD0057,WH04,1,54,30
20251208,PRD0057,WH04,0,54,30
20251215,PRD0057,WH04,0,54,30
20251222,PRD0057,WH04,0,54,30
20251229,PRD0057,WH04,0,54,30
20240101,PRD0057,WH06,122,79,47
20240108,PRD0057,WH06,99,79,47
20240115,PRD0057,WH06,80,79,47
20240122,PRD0057,WH06,55,79,47
20240129,PRD0057,WH06,61,79,47
20240205,PRD0057,WH06,60,79,47
20240212,PRD0057,WH06,61,79,47
20240219,PRD0057,WH06,65,79,47
20240226,PRD0057,WH06,71,79,47
20240304,PRD0057,WH06,80,79,47
20240311,PRD0057,WH06,58,79,47
20240318,PRD0057,WH06,62,79,47
20240325,PRD0057,WH06,64,79,47
20240401,PRD0057,WH06,59,79,47
20240408,PRD0057,WH06,51,79,47
20240415,PRD0057,WH06,50,79,47
20240422,PRD0057,WH06,53,79,47
20240429,PRD0057,WH06,65,79,47
20240506,PRD0057,WH06,76,79,47
20240513,PRD0057,WH06,79,79,47
20240520,PRD0057,WH06,45,79,47
20240527,PRD0057,WH06,43,79,47
20240603,PRD0057,WH06,39,79,47
20240610,PRD0057,WH06,34,79,47
20240617,PRD0057,WH06,30,79,47
20240624,PRD0057,WH06,30,79,47
20240701,PRD0057,WH06,36,79,47
20240708,PRD0057,WH06,38,79,47
20240715,PRD0057,WH06,32,79,47
20240722,PRD0057,WH06,34,79,47
20240729,PRD0057,WH06,29,79,47
20240805,PRD0057,WH06,28,79,47
20240812,PRD0057,WH06,41,79,47
20240819,PRD0057,WH06,39,79,47
20240826,PRD0057,WH06,22,79,47
20240902,PRD0057,WH06,29,79,47
20240909,PRD0057,WH06,33,79,47
20240916,PRD0057,WH06,43,79,47
20240923,PRD0057,WH06,46,79,47
20240930,PRD0057,WH06,40,79,47
20241007,PRD0057,WH06,41,79,47
20241014,PRD0057,WH06,34,79,47
20241021,PRD0057,WH06,34,79,47
20241028,PRD0057,WH06,29,79,47
20241104,PRD0057,WH06,18,79,47
20241111,PRD0057,WH06,14,79,47
20241118,PRD0057,WH06,0,79,47
20241125,PRD0057,WH06,9,79,47
20241202,PRD0057,WH06,0,79,47
20241209,PRD0057,WH06,0,79,47
20241216,PRD0057,WH06,0,79,47
20241223,PRD0057,WH06,0,79,47
20241230,PRD0057,WH06,0,79,47
20250106,PRD0057,WH06,9,79,47
20250113,PRD0057,WH06,0,79,47
20250120,PRD0057,WH06,0,79,47
20250127,PRD0057,WH06,0,79,47
20250203,PRD0057,WH06,6,79,47
20250210,PRD0057,WH06,2,79,47
20250217,PRD0057,WH06,18,79,47
20250224,PRD0057,WH06,11,79,47
20250303,PRD0057,WH06,6,79,47
20250310,PRD0057,WH06,7,79,47
20250317,PRD0057,WH06,2,79,47
20250324,PRD0057,WH06,0,79,47
20250331,PRD0057,WH06,0,79,47
20250407,PRD0057,WH06,0,79,47
20250414,PRD0057,WH06,6,79,47
20250421,PRD0057,WH06,0,79,47
20250428,PRD0057,WH06,0,79,47
20250505,PRD0057,WH06,7,79,47
20250512,PRD0057,WH06,0,79,47
20250519,PRD0057,WH06,0,79,47
20250526,PRD0057,WH06,0,79,47
20250602,PRD0057,WH06,6,79,47
20250609,PRD0057,WH06,0,79,47
20250616,PRD0057,WH06,0,79,47
20250623,PRD0057,WH06,0,79,47
20250630,PRD0057,WH06,0,79,47
20250707,PRD0057,WH06,4,79,47
20250714,PRD0057,WH06,4,79,47
20250721,PRD0057,WH06,14,79,47
20250728,PRD0057,WH06,24,79,47
20250804,PRD0057,WH06,10,79,47
20250811,PRD0057,WH06,16,79,47
20250818,PRD0057,WH06,9,79,47
20250825,PRD0057,WH06,10,79,47
20250901,PRD0057,WH06,18,79,47
20250908,PRD0057,WH06,6,79,47
20250915,PRD0057,WH06,0,79,47
20250922,PRD0057,WH06,0,79,47
20250929,PRD0057,WH06,0,79,47
20251006,PRD0057,WH06,0,79,47
20251013,PRD0057,WH06,0,79,47
20251020,PRD0057,WH06,0,79,47
20251027,PRD0057,WH06,1,79,47
20251103,PRD0057,WH06,0,79,47
20251110,PRD0057,WH06,0,79,47
20251117,PRD0057,WH06,0,79,47
20251124,PRD0057,WH06,0,79,47
20251201,PRD0057,WH06,0,79,47
20251208,PRD0057,WH06,0,79,47
20251215,PRD0057,WH06,0,79,47
20251222,PRD0057,WH06,0,79,47
20251229,PRD0057,WH06,0,79,47
20240101,PRD0057,WH03,109,56,44
20240108,PRD0057,WH03,85,56,44
20240115,PRD0057,WH03,49,56,44
20240122,PRD0057,WH03,45,56,44
20240129,PRD0057,WH03,34,56,44
20240205,PRD0057,WH03,34,56,44
20240212,PRD0057,WH03,34,56,44
20240219,PRD0057,WH03,30,56,44
20240226,PRD0057,WH03,30,56,44
20240304,PRD0057,WH03,33,56,44
20240311,PRD0057,WH03,36,56,44
20240318,PRD0057,WH03,34,56,44
20240325,PRD0057,WH03,18,56,44
20240401,PRD0057,WH03,19,56,44
20240408,PRD0057,WH03,21,56,44
20240415,PRD0057,WH03,21,56,44
20240422,PRD0057,WH03,26,56,44
20240429,PRD0057,WH03,20,56,44
20240506,PRD0057,WH03,24,56,44
20240513,PRD0057,WH03,25,56,44
20240520,PRD0057,WH03,21,56,44
20240527,PRD0057,WH03,30,56,44
20240603,PRD0057,WH03,24,56,44
20240610,PRD0057,WH03,3,56,44
20240617,PRD0057,WH03,0,56,44
20240624,PRD0057,WH03,12,56,44
20240701,PRD0057,WH03,23,56,44
20240708,PRD0057,WH03,15,56,44
20240715,PRD0057,WH03,16,56,44
20240722,PRD0057,WH03,17,56,44
20240729,PRD0057,WH03,8,56,44
20240805,PRD0057,WH03,6,56,44
20240812,PRD0057,WH03,0,56,44
20240819,PRD0057,WH03,14,56,44
20240826,PRD0057,WH03,15,56,44
20240902,PRD0057,WH03,8,56,44
20240909,PRD0057,WH03,13,56,44
20240916,PRD0057,WH03,3,56,44
20240923,PRD0057,WH03,2,56,44
20240930,PRD0057,WH03,0,56,44
20241007,PRD0057,WH03,0,56,44
20241014,PRD0057,WH03,2,56,44
20241021,PRD0057,WH03,7,56,44
20241028,PRD0057,WH03,21,56,44
20241104,PRD0057,WH03,3,56,44
20241111,PRD0057,WH03,2,56,44
20241118,PRD0057,WH03,0,56,44
20241125,PRD0057,WH03,0,56,44
20241202,PRD0057,WH03,0,56,44
20241209,PRD0057,WH03,0,56,44
20241216,PRD0057,WH03,0,56,44
20241223,PRD0057,WH03,0,56,44
20241230,PRD0057,WH03,0,56,44
20250106,PRD0057,WH03,0,56,44
20250113,PRD0057,WH03,1,56,44
20250120,PRD0057,WH03,10,56,44
20250127,PRD0057,WH03,9,56,44
20250203,PRD0057,WH03,10,56,44
20250210,PRD0057,WH03,9,56,44
20250217,PRD0057,WH03,4,56,44
20250224,PRD0057,WH03,0,56,44
20250303,PRD0057,WH03,2,56,44
20250310,PRD0057,WH03,3,56,44
20250317,PRD0057,WH03,0,56,44
20250324,PRD0057,WH03,0,56,44
20250331,PRD0057,WH03,0,56,44
20250407,PRD0057,WH03,0,56,44
20250414,PRD0057,WH03,0,56,44
20250421,PRD0057,WH03,0,56,44
20250428,PRD0057,WH03,10,56,44
20250505,PRD0057,WH03,18,56,44
20250512,PRD0057,WH03,8,56,44
20250519,PRD0057,WH03,11,56,44
20250526,PRD0057,WH03,3,56,44
20250602,PRD0057,WH03,8,56,44
20250609,PRD0057,WH03,5,56,44
20250616,PRD0057,WH03,10,56,44
20250623,PRD0057,WH03,7,56,44
20250630,PRD0057,WH03,13,56,44
20250707,PRD0057,WH03,9,56,44
20250714,PRD0057,WH03,9,56,44
20250721,PRD0057,WH03,19,56,44
20250728,PRD0057,WH03,20,56,44
20250804,PRD0057,WH03,25,56,44
20250811,PRD0057,WH03,24,56,44
20250818,PRD0057,WH03,12,56,44
20250825,PRD0057,WH03,13,56,44
20250901,PRD0057,WH03,12,56,44
20250908,PRD0057,WH03,13,56,44
20250915,PRD0057,WH03,27,56,44
20250922,PRD0057,WH03,22,56,44
20250929,PRD0057,WH03,15,56,44
20251006,PRD0057,WH03,13,56,44
20251013,PRD0057,WH03,7,56,44
20251020,PRD0057,WH03,5,56,44
20251027,PRD0057,WH03,5,56,44
20251103,PRD0057,WH03,0,56,44
20251110,PRD0057,WH03,0,56,44
20251117,PRD0057,WH03,0,56,44
20251124,PRD0057,WH03,0,56,44
20251201,PRD0057,WH03,0,56,44
20251208,PRD0057,WH03,0,56,44
20251215,PRD0057,WH03,0,56,44
20251222,PRD0057,WH03,0,56,44
20251229,PRD0057,WH03,0,56,44
20240101,PRD0058,WH01,647,292,137
20240108,PRD0058,WH01,516,292,137
20240115,PRD0058,WH01,402,292,137
20240122,PRD0058,WH01,280,292,137
20240129,PRD0058,WH01,273,292,137
20240205,PRD0058,WH01,301,292,137
20240212,PRD0058,WH01,177,292,137
20240219,PRD0058,WH01,182,292,137
20240226,PRD0058,WH01,198,292,137
20240304,PRD0058,WH01,202,292,137
20240311,PRD0058,WH01,184,292,137
20240318,PRD0058,WH01,177,292,137
20240325,PRD0058,WH01,180,292,137
20240401,PRD0058,WH01,176,292,137
20240408,PRD0058,WH01,171,292,137
20240415,PRD0058,WH01,178,292,137
20240422,PRD0058,WH01,184,292,137
20240429,PRD0058,WH01,177,292,137
20240506,PRD0058,WH01,170,292,137
20240513,PRD0058,WH01,169,292,137
20240520,PRD0058,WH01,150,292,137
20240527,PRD0058,WH01,155,292,137
20240603,PRD0058,WH01,134,292,137
20240610,PRD0058,WH01,126,292,137
20240617,PRD0058,WH01,155,292,137
20240624,PRD0058,WH01,130,292,137
20240701,PRD0058,WH01,134,292,137
20240708,PRD0058,WH01,164,292,137
20240715,PRD0058,WH01,181,292,137
20240722,PRD0058,WH01,154,292,137
20240729,PRD0058,WH01,178,292,137
20240805,PRD0058,WH01,184,292,137
20240812,PRD0058,WH01,165,292,137
20240819,PRD0058,WH01,156,292,137
20240826,PRD0058,WH01,151,292,137
20240902,PRD0058,WH01,154,292,137
20240909,PRD0058,WH01,160,292,137
20240916,PRD0058,WH01,174,292,137
20240923,PRD0058,WH01,186,292,137
20240930,PRD0058,WH01,197,292,137
20241007,PRD0058,WH01,175,292,137
20241014,PRD0058,WH01,169,292,137
20241021,PRD0058,WH01,162,292,137
20241028,PRD0058,WH01,151,292,137
20241104,PRD0058,WH01,57,292,137
20241111,PRD0058,WH01,7,292,137
20241118,PRD0058,WH01,0,292,137
20241125,PRD0058,WH01,0,292,137
20241202,PRD0058,WH01,0,292,137
20241209,PRD0058,WH01,0,292,137
20241216,PRD0058,WH01,0,292,137
20241223,PRD0058,WH01,0,292,137
20241230,PRD0058,WH01,0,292,137
20250106,PRD0058,WH01,0,292,137
20250113,PRD0058,WH01,0,292,137
20250120,PRD0058,WH01,0,292,137
20250127,PRD0058,WH01,11,292,137
20250203,PRD0058,WH01,18,292,137
20250210,PRD0058,WH01,34,292,137
20250217,PRD0058,WH01,33,292,137
20250224,PRD0058,WH01,36,292,137
20250303,PRD0058,WH01,45,292,137
20250310,PRD0058,WH01,31,292,137
20250317,PRD0058,WH01,43,292,137
20250324,PRD0058,WH01,41,292,137
20250331,PRD0058,WH01,14,292,137
20250407,PRD0058,WH01,33,292,137
20250414,PRD0058,WH01,33,292,137
20250421,PRD0058,WH01,34,292,137
20250428,PRD0058,WH01,27,292,137
20250505,PRD0058,WH01,39,292,137
20250512,PRD0058,WH01,35,292,137
20250519,PRD0058,WH01,0,292,137
20250526,PRD0058,WH01,23,292,137
20250602,PRD0058,WH01,0,292,137
20250609,PRD0058,WH01,0,292,137
20250616,PRD0058,WH01,4,292,137
20250623,PRD0058,WH01,15,292,137
20250630,PRD0058,WH01,0,292,137
20250707,PRD0058,WH01,0,292,137
20250714,PRD0058,WH01,15,292,137
20250721,PRD0058,WH01,23,292,137
20250728,PRD0058,WH01,7,292,137
20250804,PRD0058,WH01,0,292,137
20250811,PRD0058,WH01,0,292,137
20250818,PRD0058,WH01,3,292,137
20250825,PRD0058,WH01,3,292,137
20250901,PRD0058,WH01,0,292,137
20250908,PRD0058,WH01,14,292,137
20250915,PRD0058,WH01,1,292,137
20250922,PRD0058,WH01,0,292,137
20250929,PRD0058,WH01,1,292,137
20251006,PRD0058,WH01,0,292,137
20251013,PRD0058,WH01,4,292,137
20251020,PRD0058,WH01,0,292,137
20251027,PRD0058,WH01,14,292,137
20251103,PRD0058,WH01,0,292,137
20251110,PRD0058,WH01,0,292,137
20251117,PRD0058,WH01,0,292,137
20251124,PRD0058,WH01,0,292,137
20251201,PRD0058,WH01,0,292,137
20251208,PRD0058,WH01,0,292,137
20251215,PRD0058,WH01,0,292,137
20251222,PRD0058,WH01,0,292,137
20251229,PRD0058,WH01,0,292,137
20240101,PRD0058,WH02,136,283,211
20240108,PRD0058,WH02,61,283,211
20240115,PRD0058,WH02,27,283,211
20240122,PRD0058,WH02,4,283,211
20240129,PRD0058,WH02,0,283,211
20240205,PRD0058,WH02,4,283,211
20240212,PRD0058,WH02,0,283,211
20240219,PRD0058,WH02,3,283,211
20240226,PRD0058,WH02,3,283,211
20240304,PRD0058,WH02,10,283,211
20240311,PRD0058,WH02,0,283,211
20240318,PRD0058,WH02,0,283,211
20240325,PRD0058,WH02,0,283,211
20240401,PRD0058,WH02,0,283,211
20240408,PRD0058,WH02,8,283,211
20240415,PRD0058,WH02,3,283,211
20240422,PRD0058,WH02,2,283,211
20240429,PRD0058,WH02,6,283,211
20240506,PRD0058,WH02,3,283,211
20240513,PRD0058,WH02,0,283,211
20240520,PRD0058,WH02,0,283,211
20240527,PRD0058,WH02,15,283,211
20240603,PRD0058,WH02,6,283,211
20240610,PRD0058,WH02,0,283,211
20240617,PRD0058,WH02,0,283,211
20240624,PRD0058,WH02,5,283,211
20240701,PRD0058,WH02,0,283,211
20240708,PRD0058,WH02,2,283,211
20240715,PRD0058,WH02,0,283,211
20240722,PRD0058,WH02,4,283,211
20240729,PRD0058,WH02,1,283,211
20240805,PRD0058,WH02,0,283,211
20240812,PRD0058,WH02,0,283,211
20240819,PRD0058,WH02,0,283,211
20240826,PRD0058,WH02,0,283,211
20240902,PRD0058,WH02,0,283,211
20240909,PRD0058,WH02,0,283,211
20240916,PRD0058,WH02,0,283,211
20240923,PRD0058,WH02,0,283,211
20240930,PRD0058,WH02,10,283,211
20241007,PRD0058,WH02,3,283,211
20241014,PRD0058,WH02,7,283,211
20241021,PRD0058,WH02,0,283,211
20241028,PRD0058,WH02,0,283,211
20241104,PRD0058,WH02,0,283,211
20241111,PRD0058,WH02,0,283,211
20241118,PRD0058,WH02,0,283,211
20241125,PRD0058,WH02,0,283,211
20241202,PRD0058,WH02,0,283,211
20241209,PRD0058,WH02,0,283,211
20241216,PRD0058,WH02,0,283,211
20241223,PRD0058,WH02,0,283,211
20241230,PRD0058,WH02,0,283,211
20250106,PRD0058,WH02,7,283,211
20250113,PRD0058,WH02,0,283,211
20250120,PRD0058,WH02,0,283,211
20250127,PRD0058,WH02,2,283,211
20250203,PRD0058,WH02,0,283,211
20250210,PRD0058,WH02,8,283,211
20250217,PRD0058,WH02,5,283,211
20250224,PRD0058,WH02,0,283,211
20250303,PRD0058,WH02,0,283,211
20250310,PRD0058,WH02,0,283,211
20250317,PRD0058,WH02,11,283,211
20250324,PRD0058,WH02,2,283,211
20250331,PRD0058,WH02,12,283,211
20250407,PRD0058,WH02,0,283,211
20250414,PRD0058,WH02,0,283,211
20250421,PRD0058,WH02,1,283,211
20250428,PRD0058,WH02,0,283,211
20250505,PRD0058,WH02,0,283,211
20250512,PRD0058,WH02,0,283,211
20250519,PRD0058,WH02,6,283,211
20250526,PRD0058,WH02,3,283,211
20250602,PRD0058,WH02,4,283,211
20250609,PRD0058,WH02,1,283,211
20250616,PRD0058,WH02,0,283,211
20250623,PRD0058,WH02,1,283,211
20250630,PRD0058,WH02,0,283,211
20250707,PRD0058,WH02,0,283,211
20250714,PRD0058,WH02,2,283,211
20250721,PRD0058,WH02,8,283,211
20250728,PRD0058,WH02,2,283,211
20250804,PRD0058,WH02,0,283,211
20250811,PRD0058,WH02,0,283,211
20250818,PRD0058,WH02,0,283,211
20250825,PRD0058,WH02,0,283,211
20250901,PRD0058,WH02,0,283,211
20250908,PRD0058,WH02,2,283,211
20250915,PRD0058,WH02,6,283,211
20250922,PRD0058,WH02,3,283,211
20250929,PRD0058,WH02,0,283,211
20251006,PRD0058,WH02,4,283,211
20251013,PRD0058,WH02,0,283,211
20251020,PRD0058,WH02,0,283,211
20251027,PRD0058,WH02,0,283,211
20251103,PRD0058,WH02,0,283,211
20251110,PRD0058,WH02,0,283,211
20251117,PRD0058,WH02,0,283,211
20251124,PRD0058,WH02,0,283,211
20251201,PRD0058,WH02,0,283,211
20251208,PRD0058,WH02,0,283,211
20251215,PRD0058,WH02,0,283,211
20251222,PRD0058,WH02,0,283,211
20251229,PRD0058,WH02,0,283,211
20240101,PRD0058,WH03,670,212,143
20240108,PRD0058,WH03,555,212,143
20240115,PRD0058,WH03,429,212,143
20240122,PRD0058,WH03,320,212,143
20240129,PRD0058,WH03,208,212,143
20240205,PRD0058,WH03,210,212,143
20240212,PRD0058,WH03,208,212,143
20240219,PRD0058,WH03,199,212,143
20240226,PRD0058,WH03,220,212,143
20240304,PRD0058,WH03,91,212,143
20240311,PRD0058,WH03,88,212,143
20240318,PRD0058,WH03,114,212,143
20240325,PRD0058,WH03,120,212,143
20240401,PRD0058,WH03,119,212,143
20240408,PRD0058,WH03,122,212,143
20240415,PRD0058,WH03,132,212,143
20240422,PRD0058,WH03,129,212,143
20240429,PRD0058,WH03,142,212,143
20240506,PRD0058,WH03,144,212,143
20240513,PRD0058,WH03,148,212,143
20240520,PRD0058,WH03,177,212,143
20240527,PRD0058,WH03,163,212,143
20240603,PRD0058,WH03,199,212,143
20240610,PRD0058,WH03,213,212,143
20240617,PRD0058,WH03,98,212,143
20240624,PRD0058,WH03,87,212,143
20240701,PRD0058,WH03,77,212,143
20240708,PRD0058,WH03,108,212,143
20240715,PRD0058,WH03,101,212,143
20240722,PRD0058,WH03,100,212,143
20240729,PRD0058,WH03,115,212,143
20240805,PRD0058,WH03,151,212,143
20240812,PRD0058,WH03,142,212,143
20240819,PRD0058,WH03,151,212,143
20240826,PRD0058,WH03,156,212,143
20240902,PRD0058,WH03,142,212,143
20240909,PRD0058,WH03,148,212,143
20240916,PRD0058,WH03,164,212,143
20240923,PRD0058,WH03,168,212,143
20240930,PRD0058,WH03,149,212,143
20241007,PRD0058,WH03,177,212,143
20241014,PRD0058,WH03,178,212,143
20241021,PRD0058,WH03,213,212,143
20241028,PRD0058,WH03,97,212,143
20241104,PRD0058,WH03,47,212,143
20241111,PRD0058,WH03,8,212,143
20241118,PRD0058,WH03,0,212,143
20241125,PRD0058,WH03,0,212,143
20241202,PRD0058,WH03,0,212,143
20241209,PRD0058,WH03,0,212,143
20241216,PRD0058,WH03,0,212,143
20241223,PRD0058,WH03,0,212,143
20241230,PRD0058,WH03,0,212,143
20250106,PRD0058,WH03,9,212,143
20250113,PRD0058,WH03,0,212,143
20250120,PRD0058,WH03,18,212,143
20250127,PRD0058,WH03,43,212,143
20250203,PRD0058,WH03,28,212,143
20250210,PRD0058,WH03,26,212,143
20250217,PRD0058,WH03,44,212,143
